"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"CDC42SE1",0.023922486312786,-0.456413033941085,0.215,0.241,1,"CDC42SE1"
"IP6K1",0.0239239166647904,-0.623014210578227,0.19,0.216,1,"IP6K1"
"PRPSAP1",0.0243828074516245,-0.317958009166616,0.444,0.448,1,"PRPSAP1"
"DNMT1",0.0244651664910996,0.275742586797559,0.463,0.432,1,"DNMT1"
"CCDC136",0.0249416752406448,-0.709968956701945,0.137,0.164,1,"CCDC136"
"TADA2A",0.0249776722960811,-0.800052744364271,0.075,0.1,1,"TADA2A"
"BAG4",0.0249901861417514,-0.658137222759116,0.132,0.159,1,"BAG4"
"RNF103",0.0249965565331712,0.355482159594382,0.12,0.089,1,"RNF103"
"DNAJB14",0.0254810444338174,-0.468720530054393,0.25,0.274,1,"DNAJB14"
"WDR13",0.0255267749936713,-0.34569502712751,0.381,0.39,1,"WDR13"
"RCOR1",0.0255509678418026,0.297305430207505,0.126,0.093,1,"RCOR1"
"RMND5B",0.0256021750293759,-0.56590581176365,0.195,0.22,1,"RMND5B"
"TPP2",0.0257085752608662,-0.622697087399869,0.139,0.168,1,"TPP2"
"WDR77",0.0257857362689545,-0.729972093727342,0.165,0.189,1,"WDR77"
"MSH3",0.0261430624855303,-0.536618199669177,0.155,0.183,1,"MSH3"
"POR",0.0263937549448003,-0.361124963701804,0.332,0.35,1,"POR"
"ROBO2",0.0265012915876577,-0.684754380699038,0.153,0.179,1,"ROBO2"
"MAFG-AS1",0.0268293094657998,-0.688614153340844,0.088,0.114,1,"MAFG-AS1"
"BIRC6",0.0271334937181165,-0.452855648779931,0.237,0.262,1,"BIRC6"
"ZNF708",0.0271778050455298,-0.721120220935204,0.095,0.121,1,"ZNF708"
"TSC2",0.0274988535909983,-0.651435429436623,0.137,0.164,1,"TSC2"
"BABAM1",0.0275577927423398,-0.361471136204788,0.367,0.379,1,"BABAM1"
"ILKAP",0.0277429221433857,-0.422893366387117,0.274,0.296,1,"ILKAP"
"RABEP2",0.0277469193087365,-0.799435352605366,0.075,0.1,1,"RABEP2"
"CUL2",0.0280626224773596,-0.630009971140782,0.191,0.214,1,"CUL2"
"FIP1L1",0.028334624494692,-0.310973931736269,0.462,0.459,1,"FIP1L1"
"UNC45A",0.028623735858531,-0.622588154061989,0.173,0.198,1,"UNC45A"
"C11orf74",0.028633368924426,-0.326387539380633,0.345,0.365,1,"C11orf74"
"DMXL2",0.0288979171789401,-0.770670536422473,0.105,0.13,1,"DMXL2"
"BAP1",0.0290324614853972,-0.535886495132018,0.129,0.157,1,"BAP1"
"UGP2",0.0291444575895122,-0.288875543849753,0.457,0.455,1,"UGP2"
"MYC",0.0291681539207897,-0.784585818429927,0.106,0.131,1,"MYC"
"ARID1A",0.0292009757940693,-0.36364238643689,0.465,0.449,1,"ARID1A"
"ZNF131",0.0292714313317414,-0.378850208212709,0.379,0.389,1,"ZNF131"
"HMG20A",0.0292939443416029,-0.662588254455107,0.12,0.145,1,"HMG20A"
"SUN1",0.0293523659513581,-0.462659037238642,0.249,0.271,1,"SUN1"
"GPAA1",0.0307357078148268,-0.354249478860077,0.332,0.354,1,"GPAA1"
"NRBF2",0.0309224496947863,-0.504409151597838,0.27,0.289,1,"NRBF2"
"RAD51D",0.0311649254997964,-0.570985855963426,0.113,0.139,1,"RAD51D"
"JUNB",0.0313020297186157,0.29118175975333,0.396,0.345,1,"JUNB"
"SUDS3",0.0313213000967672,-0.394635212328193,0.375,0.383,1,"SUDS3"
"KLHL9",0.0313701873294981,-0.497065165103264,0.181,0.206,1,"KLHL9"
"ZMYM3",0.0319480624531282,-0.793880624893506,0.082,0.106,1,"ZMYM3"
"NFKBIL1",0.03198327483383,-0.463792107787389,0.263,0.28,1,"NFKBIL1"
"COG1",0.0320973516896834,-0.53947493528827,0.135,0.163,1,"COG1"
"MPRIP",0.0320997598878442,-0.626025648871674,0.118,0.143,1,"MPRIP"
"FAM229B",0.0323344903520537,-0.261260974785426,0.479,0.478,1,"FAM229B"
"PIK3CA",0.0327668063650325,-0.810974719770272,0.082,0.105,1,"PIK3CA"
"ZFAND2A",0.0329670250829494,-0.574899533003465,0.198,0.224,1,"ZFAND2A"
"ZBTB8A",0.0331632664479502,-0.445866571702688,0.198,0.226,1,"ZBTB8A"
"VAMP4",0.0332570115991726,-0.500762559506306,0.091,0.117,1,"VAMP4"
"PHKG2",0.0332844844586569,-0.564500299226937,0.137,0.164,1,"PHKG2"
"CCS",0.0338914630236036,-0.480889772093545,0.212,0.236,1,"CCS"
"RNF10",0.0339068856300025,-0.293106954311088,0.405,0.415,1,"RNF10"
"GGPS1",0.034049785282396,-0.404004765703816,0.383,0.385,1,"GGPS1"
"CAB39",0.0340777651424527,-0.526389895507301,0.181,0.206,1,"CAB39"
"SATB1",0.0342835571322803,-0.763978065903686,0.128,0.151,1,"SATB1"
"SETD2",0.0342855029389286,-0.521844424735404,0.254,0.272,1,"SETD2"
"HSD17B10",0.0346045746282528,-0.292272091412826,0.464,0.464,1,"HSD17B10"
"NCOA4",0.0349796724392205,-0.403058624479483,0.237,0.262,1,"NCOA4"
"RPUSD4",0.0349914116064877,-0.440451881544959,0.138,0.166,1,"RPUSD4"
"ZMAT1",0.0354847938997555,0.338865064266619,0.134,0.104,1,"ZMAT1"
"XPA",0.0357130544706101,-0.4098899098343,0.335,0.346,1,"XPA"
"GABPB2",0.0359078591954708,-0.651561229350127,0.097,0.122,1,"GABPB2"
"ZNF880",0.0361222862562437,0.256302314806456,0.105,0.078,1,"ZNF880"
"PALM",0.0361819999550192,-0.355472067300256,0.362,0.372,1,"PALM"
"TIMM17A",0.0363292672703713,-0.288816778964342,0.457,0.459,1,"TIMM17A"
"SPRYD7",0.0363403664541704,-0.660366646213283,0.142,0.167,1,"SPRYD7"
"ATG13",0.0363695569751353,0.316148831275812,0.1,0.074,1,"ATG13"
"MOCS2",0.0363859602224977,-0.370196152722911,0.304,0.323,1,"MOCS2"
"EMC3",0.0364595446565627,-0.398749161700671,0.314,0.329,1,"EMC3"
"RALGAPB",0.0365245609013658,-0.644931529308137,0.08,0.104,1,"RALGAPB"
"HMGXB3",0.0366263837500845,-0.685598062603433,0.149,0.173,1,"HMGXB3"
"TCEAL3",0.0366744650653791,-0.25498666705528,0.338,0.357,1,"TCEAL3"
"OXSR1",0.0368661106966277,-0.583185590799407,0.153,0.179,1,"OXSR1"
"PILRB",0.0370353728599477,-0.751189605496899,0.095,0.119,1,"PILRB"
"MYO6",0.0371099816185823,-0.348018115060965,0.507,0.487,1,"MYO6"
"EXOC1",0.0372706238033719,-0.551085915663611,0.19,0.216,1,"EXOC1"
"SLC41A3",0.0374038226842881,-0.481408899708719,0.235,0.257,1,"SLC41A3"
"ARID3A",0.0375193871560577,-0.491780129144222,0.135,0.161,1,"ARID3A"
"CDKN2AIPNL",0.0376168698629183,-0.482141673331498,0.297,0.312,1,"CDKN2AIPNL"
"PEPD",0.038269376776727,-0.372578134003552,0.258,0.28,1,"PEPD"
"TIFA",0.0383077210280953,-0.572992707904345,0.1,0.125,1,"TIFA"
"TRIM32",0.0385604250583198,-0.859484471894193,0.084,0.106,1,"TRIM32"
"PPP1CB",0.0386861274143681,-0.294063281912046,0.461,0.468,1,"PPP1CB"
"PHF21B",0.0388977664803743,-0.342483118330604,0.118,0.145,1,"PHF21B"
"CRABP1",0.039057453608418,0.536568064456,0.17,0.2,1,"CRABP1"
"TMEM70",0.0397067705073099,-0.326858942192784,0.339,0.358,1,"TMEM70"
"PQLC1",0.0399248054307215,-0.679126179983366,0.125,0.148,1,"PQLC1"
"UNC119",0.0404199709395884,-0.320987841449445,0.403,0.408,1,"UNC119"
"SUMF2",0.040918929794802,-0.418782624262086,0.274,0.292,1,"SUMF2"
"METTL6",0.0412140946796152,-0.551818395588553,0.153,0.178,1,"METTL6"
"TMEM205",0.0413776919740102,-0.493592629407538,0.257,0.27,1,"TMEM205"
"ZNF431",0.0414872904329902,-0.428955996262781,0.194,0.218,1,"ZNF431"
"ARL14EP",0.0416513207232138,-0.390536846829429,0.209,0.236,1,"ARL14EP"
"ATF6B",0.0419325391503246,-0.388906683104379,0.368,0.377,1,"ATF6B"
"NEMF",0.0424813899234416,-0.298070596861872,0.486,0.478,1,"NEMF"
"CLCC1",0.0425894105857213,-0.671492780929061,0.084,0.107,1,"CLCC1"
"PRMT7",0.0427115171836536,-0.741911153909365,0.087,0.11,1,"PRMT7"
"FBRS",0.0433571154557231,-0.570296534512085,0.087,0.111,1,"FBRS"
"FBXO34",0.0434559105008697,-0.620855981680871,0.123,0.146,1,"FBXO34"
"ZNF587",0.0437942044797708,-0.728056534500597,0.078,0.1,1,"ZNF587"
"FLYWCH1",0.0441067681955439,-0.55430179726821,0.118,0.142,1,"FLYWCH1"
"APRT",0.0442311196720626,-0.34420450421031,0.356,0.365,1,"APRT"
"ZNF408",0.0445198923564409,-0.701548651454923,0.087,0.109,1,"ZNF408"
"RSAD1",0.0448228160942323,-0.627883017440045,0.146,0.169,1,"RSAD1"
"FAM171A1",0.0450831824007772,-0.510340002962223,0.161,0.185,1,"FAM171A1"
"BLOC1S6",0.0451729931585146,-0.292311678590928,0.4,0.409,1,"BLOC1S6"
"C11orf68",0.045192409247358,-0.600906385776745,0.104,0.128,1,"C11orf68"
"CASD1",0.0452437951778049,-0.773922553673796,0.113,0.135,1,"CASD1"
"ZNF644",0.0452570306779698,-0.278814863999358,0.42,0.433,1,"ZNF644"
"PTEN",0.0453393379531671,-0.358535327111293,0.273,0.294,1,"PTEN"
"WDR48",0.045371756481645,-0.407201004077918,0.257,0.279,1,"WDR48"
"UTP4",0.0455950364397985,-0.46962636749282,0.173,0.199,1,"UTP4"
"LTV1",0.0456661244442742,-0.700749936585282,0.175,0.195,1,"LTV1"
"PANK3",0.0457992361003585,-0.448312342229709,0.196,0.22,1,"PANK3"
"TRIM37",0.0461021952443461,-0.542890481024158,0.214,0.234,1,"TRIM37"
"PPP5C",0.04632604590041,-0.468641356975106,0.245,0.263,1,"PPP5C"
"KANSL1",0.0465613187698935,-0.518285484055772,0.225,0.246,1,"KANSL1"
"CAMSAP1",0.0476903703937045,-0.508875913736561,0.132,0.157,1,"CAMSAP1"
"LRRC75A",0.0481079409781382,0.373201195585168,0.142,0.112,1,"LRRC75A"
"MICU3",0.0483376604724339,-0.639414512269021,0.174,0.193,1,"MICU3"
"NAPRT",0.0487655121152152,-0.542399554487511,0.139,0.164,1,"NAPRT"
"AP3D1",0.0489638207888029,-0.316034252249033,0.493,0.481,1,"AP3D1"
"PCDHB2",0.0495301986958134,-0.545395202381254,0.178,0.201,1,"PCDHB2"
"TTF1",0.0498079897725955,-0.282994843514718,0.307,0.326,1,"TTF1"
"KPNA4",0.0503198686194601,-0.30037482097072,0.327,0.347,1,"KPNA4"
"SREBF2",0.050505882802721,-0.356346035182016,0.282,0.302,1,"SREBF2"
"SOS1",0.0505957820752137,-0.698712722297536,0.118,0.139,1,"SOS1"
"PHF21A",0.0507641236549359,-0.431308721911504,0.148,0.174,1,"PHF21A"
"SF3B1",0.0507659638422552,-0.250646701097216,0.61,0.591,1,"SF3B1"
"CDC27",0.050813046571183,-0.521582419714389,0.202,0.223,1,"CDC27"
"CCNH",0.0517996523928859,-0.356544464117366,0.351,0.364,1,"CCNH"
"UBAP2",0.051951722352904,-0.49339996789433,0.216,0.238,1,"UBAP2"
"PEX1",0.0523735983057443,-0.745035268178095,0.085,0.106,1,"PEX1"
"CRCP",0.0523803142418359,-0.567266112306965,0.18,0.2,1,"CRCP"
"MTERF4",0.052476106599131,-0.395935238739523,0.241,0.264,1,"MTERF4"
"TBPL1",0.0526665031112323,-0.354191289210655,0.334,0.343,1,"TBPL1"
"YJEFN3",0.0532887587900279,-0.666006367200342,0.093,0.115,1,"YJEFN3"
"SPG7",0.0533025993472575,-0.487444394472892,0.302,0.314,1,"SPG7"
"PIGC",0.0533965586754835,-0.551616962264446,0.174,0.195,1,"PIGC"
"ST6GALNAC6",0.053770697615413,-0.499705905539728,0.132,0.157,1,"ST6GALNAC6"
"TMUB2",0.0540984800430427,-0.42982543703636,0.211,0.235,1,"TMUB2"
"TRIM27",0.0546815373524467,-0.428444606049889,0.247,0.263,1,"TRIM27"
"CD47",0.0551012895714862,-0.691803797968656,0.339,0.337,1,"CD47"
"MCUR1",0.0551160576424005,-0.386582123671547,0.376,0.38,1,"MCUR1"
"CLK4",0.0553437385935145,-0.471402981897611,0.181,0.202,1,"CLK4"
"EIF4G3",0.0554621000130466,-0.410096548999056,0.308,0.32,1,"EIF4G3"
"PHAX",0.0560248144075928,-0.256809483596734,0.432,0.443,1,"PHAX"
"ANKRD17",0.0564946310868072,-0.308173229862431,0.308,0.326,1,"ANKRD17"
"RDH14",0.0568484070643857,-0.462584860446134,0.244,0.26,1,"RDH14"
"C5orf45",0.0570578655096317,-0.495839101808856,0.231,0.249,1,"C5orf45"
"YTHDC2",0.0571617297860049,-0.506978128122563,0.172,0.195,1,"YTHDC2"
"ALAD",0.0573990282373778,-0.652763114311436,0.092,0.113,1,"ALAD"
"FAM58A",0.0574941681743638,-0.455974173338286,0.169,0.193,1,"FAM58A"
"CHAMP1",0.0576143286504975,-0.617027262282949,0.165,0.185,1,"CHAMP1"
"USP48",0.0579040518426699,-0.379360548973781,0.321,0.332,1,"USP48"
"ZFR",0.0580661119734384,-0.25970062013226,0.547,0.524,1,"ZFR"
"CACFD1",0.058132288178329,-0.5972717336186,0.085,0.107,1,"CACFD1"
"MBD4",0.0584807580992943,-0.473275623522565,0.279,0.29,1,"MBD4"
"TLK1",0.0585922943380745,-0.603665236660112,0.3,0.302,1,"TLK1"
"GOLGA3",0.0586455842952334,-0.609596336724683,0.111,0.132,1,"GOLGA3"
"TGOLN2",0.05902452983021,-0.498834618513054,0.227,0.243,1,"TGOLN2"
"DGCR14",0.0590685084323347,-0.638852954524615,0.147,0.168,1,"DGCR14"
"POLE4",0.0590725462612222,-0.276690642480209,0.468,0.471,1,"POLE4"
"C19orf25",0.0592507116445327,-0.343631437798762,0.321,0.334,1,"C19orf25"
"PSME3",0.0593682416528794,-0.470998225213741,0.162,0.185,1,"PSME3"
"ARFIP2",0.0600562348308645,-0.308355026274848,0.258,0.278,1,"ARFIP2"
"DBNL",0.0602941314896582,-0.431133104396299,0.268,0.285,1,"DBNL"
"SYNRG",0.0605575313605399,-0.37254787339786,0.237,0.257,1,"SYNRG"
"MCPH1",0.0606874587003757,-0.621674083998395,0.124,0.145,1,"MCPH1"
"SMIM13",0.0608888190352636,-0.463505030886999,0.116,0.139,1,"SMIM13"
"PCAT7",0.0609480280753706,-0.511395090423328,0.084,0.106,1,"PCAT7"
"BACE1",0.0609549625916515,-0.765209528883887,0.097,0.117,1,"BACE1"
"ITPA",0.0614932254220698,-0.352902984666556,0.29,0.307,1,"ITPA"
"CNOT8",0.0616327170295728,-0.522582661202992,0.204,0.223,1,"CNOT8"
"KPNA6",0.0618842032287145,-0.386620451882219,0.294,0.31,1,"KPNA6"
"MED27",0.0620155925474331,-0.375639919072928,0.212,0.233,1,"MED27"
"ACTR1B",0.0622451933532475,-0.27520768682671,0.363,0.37,1,"ACTR1B"
"VPS53",0.0628755792762355,-0.535006476920361,0.197,0.214,1,"VPS53"
"OCEL1",0.0629016798402156,-0.606553148099488,0.101,0.123,1,"OCEL1"
"ZNF7",0.0629336475455253,-0.562097688485815,0.185,0.204,1,"ZNF7"
"DMAP1",0.0629871433396712,-0.446549493930808,0.275,0.291,1,"DMAP1"
"STAM",0.0633157353025579,-0.464528211522813,0.155,0.178,1,"STAM"
"WDR3",0.0635234467511303,-0.546119027440234,0.157,0.179,1,"WDR3"
"RIC8A",0.0638265759016448,-0.434286318445479,0.334,0.339,1,"RIC8A"
"PEX26",0.0639327679534445,-0.573293688408832,0.093,0.114,1,"PEX26"
"ZNF331",0.0641701192761776,-0.584236093781442,0.147,0.169,1,"ZNF331"
"ATP2B1",0.064380893917338,-0.277918733193057,0.468,0.46,1,"ATP2B1"
"MRPS23",0.0647282681108281,-0.319283484084831,0.427,0.423,1,"MRPS23"
"ARMC1",0.0648413955480287,-0.393214448362787,0.409,0.401,1,"ARMC1"
"FBXL17",0.064908372945825,-0.460515044273886,0.09,0.112,1,"FBXL17"
"SAFB2",0.0652513575299107,-0.280082975790603,0.396,0.403,1,"SAFB2"
"FAM222B",0.0656707072663784,-0.632640808617299,0.122,0.142,1,"FAM222B"
"TMEM181",0.0659218473626928,-0.621581863185737,0.114,0.134,1,"TMEM181"
"FAM195A",0.0664585149543901,-0.563384233020943,0.106,0.127,1,"FAM195A"
"CHFR",0.0667866444487993,-0.581744460690466,0.128,0.15,1,"CHFR"
"ATXN2L",0.0667901578182344,-0.477606505786097,0.226,0.247,1,"ATXN2L"
"GOLGA5",0.0667923354050108,-0.777850671729668,0.131,0.149,1,"GOLGA5"
"ARMC6",0.0670525037392967,-0.691980756106368,0.136,0.155,1,"ARMC6"
"FAM107B",0.0673673745306048,-0.310736055432503,0.316,0.336,1,"FAM107B"
"ZNF785",0.0675565670687637,-0.481801826448342,0.091,0.113,1,"ZNF785"
"SLC35E3",0.0675730718948115,-0.418645859652228,0.29,0.3,1,"SLC35E3"
"ME2",0.0681508258758303,-0.363368971837536,0.279,0.295,1,"ME2"
"CRELD2",0.068376950263584,-0.451500167447648,0.254,0.272,1,"CRELD2"
"ZNF324",0.0686679855696745,-0.61524271567847,0.131,0.15,1,"ZNF324"
"AIMP2",0.0689318815279231,-0.546127679154099,0.201,0.217,1,"AIMP2"
"PDCD2",0.069384854434853,-0.33103729130038,0.405,0.4,1,"PDCD2"
"LRPAP1",0.0695807243784285,-0.290824402724912,0.481,0.475,1,"LRPAP1"
"MSANTD4",0.0697954783622528,-0.432311138356872,0.16,0.182,1,"MSANTD4"
"IPP",0.0709576438006461,0.25473822627669,0.108,0.084,1,"IPP"
"URGCP",0.071048085731082,-0.723591368154199,0.094,0.113,1,"URGCP"
"RP11-660L16.2",0.071113049842407,-0.352769028004708,0.273,0.295,1,"RP11-660L16.2"
"KBTBD4",0.0712404432863516,-0.555673465099723,0.145,0.166,1,"KBTBD4"
"GLYR1",0.0720232652812419,-0.567273345168867,0.222,0.234,1,"GLYR1"
"ZNF669",0.0721964442220271,-0.420220774933121,0.163,0.186,1,"ZNF669"
"GNA12",0.0724602055834437,-0.495741544072386,0.089,0.11,1,"GNA12"
"FAM126A",0.07275463547665,-0.438378318442757,0.175,0.196,1,"FAM126A"
"METTL2B",0.0734722363174004,-0.467117318979506,0.231,0.249,1,"METTL2B"
"TRIM11",0.0736752904623312,-0.56711392930101,0.144,0.164,1,"TRIM11"
"CD320",0.0738592478666722,-0.3917145985062,0.28,0.294,1,"CD320"
"CTC-524C5.2",0.074604003198925,-0.809807695437176,0.107,0.125,1,"CTC-524C5.2"
"SLC25A23",0.0749710798663841,-0.444897253642178,0.147,0.17,1,"SLC25A23"
"C17orf49",0.075331270856105,-0.566262337004362,0.103,0.122,1,"C17orf49"
"LETM1",0.0753435571149932,-0.552590281472284,0.188,0.206,1,"LETM1"
"PAXIP1-AS1",0.0758699864846989,-0.61508273762969,0.156,0.175,1,"PAXIP1-AS1"
"RP11-758H9.2",0.0760340818741441,-0.59381009417796,0.085,0.105,1,"RP11-758H9.2"
"DNAJA2",0.0761785908756264,-0.348026970585454,0.36,0.366,1,"DNAJA2"
"RAPGEF2",0.0765113652059741,-0.510035798682552,0.221,0.237,1,"RAPGEF2"
"CD59",0.076589707483176,-0.305203147122488,0.321,0.337,1,"CD59"
"TLDC1",0.0774425141531659,-0.601245046773383,0.102,0.122,1,"TLDC1"
"COMMD7",0.0777725125360617,-0.352535037517205,0.424,0.411,1,"COMMD7"
"CHMP1B",0.078244067051564,-0.300168423271536,0.353,0.359,1,"CHMP1B"
"ZNF415",0.079112123457469,-0.668791862046515,0.082,0.102,1,"ZNF415"
"RNF126",0.0799453251184872,-0.336731758832524,0.395,0.392,1,"RNF126"
"DNASE1",0.0806270076028862,-0.61931852622868,0.161,0.18,1,"DNASE1"
"TOR1A",0.0814254105762742,-0.529725463430607,0.203,0.217,1,"TOR1A"
"ASAP2",0.0819938905304153,-0.390480908170658,0.195,0.217,1,"ASAP2"
"ZNF814",0.0821379299395899,-0.568012116998485,0.157,0.176,1,"ZNF814"
"LRPPRC",0.0822193945219859,-0.465149266333014,0.182,0.202,1,"LRPPRC"
"PJA1",0.0827316441131588,-0.329213892638773,0.454,0.444,1,"PJA1"
"DNAJB11",0.0832072041780997,-0.305407533077242,0.422,0.417,1,"DNAJB11"
"SLU7",0.0835671663628708,-0.294386102554566,0.339,0.352,1,"SLU7"
"GAN",0.083626929267651,-0.387039068867261,0.196,0.216,1,"GAN"
"FNDC3B",0.0838413374211863,-0.809641651324867,0.117,0.134,1,"FNDC3B"
"UBR2",0.0840424678342162,-0.675952787868417,0.088,0.107,1,"UBR2"
"KMT2A",0.0846190730560639,-0.258056161788831,0.495,0.486,1,"KMT2A"
"TRAK1",0.0854166484776779,-0.545797037817352,0.132,0.151,1,"TRAK1"
"TMEM126B",0.0870827514359019,-0.354094271101332,0.354,0.356,1,"TMEM126B"
"STRN3",0.0878358989568776,-0.398981747482126,0.216,0.235,1,"STRN3"
"ACSS2",0.0883000671538048,0.300717820688993,0.16,0.134,1,"ACSS2"
"ANKRD13C",0.0884417479157464,-0.65745279885703,0.121,0.139,1,"ANKRD13C"
"CCDC130",0.0884505022083481,-0.523780185937803,0.179,0.196,1,"CCDC130"
"BAIAP2",0.0884558540692687,-0.29340865191617,0.331,0.346,1,"BAIAP2"
"MAPK10",0.0888469861686025,-0.395970569198828,0.247,0.263,1,"MAPK10"
"TPGS1",0.0892920452359069,-0.463132257627151,0.241,0.255,1,"TPGS1"
"ZNF791",0.0902293215379534,-0.289745367528637,0.338,0.351,1,"ZNF791"
"WNT2B",0.091316305434628,-0.447945318355867,0.086,0.105,1,"WNT2B"
"HDAC6",0.0918369019498274,-0.492259187568832,0.131,0.15,1,"HDAC6"
"CHMP6",0.0928126036992522,-0.542538507189778,0.12,0.138,1,"CHMP6"
"ERAL1",0.0932159698479705,-0.437157751317811,0.261,0.272,1,"ERAL1"
"CNOT6L",0.0939868391491808,-0.509234066555279,0.146,0.165,1,"CNOT6L"
"PAK1IP1",0.094255258768054,-0.478908556620892,0.286,0.293,1,"PAK1IP1"
"ZNF579",0.0943249047581706,-0.447758903881746,0.211,0.229,1,"ZNF579"
"TTC19",0.0948197051695508,-0.262745525553162,0.59,0.56,1,"TTC19"
"WARS",0.095493566561938,-0.457909522633844,0.128,0.147,1,"WARS"
"MOB2",0.0958613516674164,-0.533276151122696,0.153,0.171,1,"MOB2"
"ORMDL3",0.0966312241965349,-0.55007020451384,0.142,0.16,1,"ORMDL3"
"RARA",0.0966783578417139,-0.496561493267823,0.095,0.114,1,"RARA"
"PAQR4",0.0971216708271682,-0.272589269406693,0.239,0.258,1,"PAQR4"
"AP1G1",0.0972154612303884,-0.530763041467052,0.142,0.162,1,"AP1G1"
"SERAC1",0.0981266701549265,-0.571339377365995,0.086,0.105,1,"SERAC1"
"STX5",0.0998523548586,-0.422987902459525,0.285,0.296,1,"STX5"
"HECTD2",0.0998534057804044,-0.499076388024617,0.117,0.136,1,"HECTD2"
"SNX27",0.0999728504909305,-0.377001760024732,0.289,0.298,1,"SNX27"
"TSNAX",0.101333542929333,-0.333207055956019,0.306,0.313,1,"TSNAX"
"POGZ",0.101579151868215,-0.330511218033517,0.321,0.328,1,"POGZ"
"NUDT9",0.102548341922678,-0.381532004759598,0.198,0.216,1,"NUDT9"
"ZC3H4",0.103585308982199,-0.555021849902469,0.094,0.113,1,"ZC3H4"
"TMEM33",0.103620673138078,-0.399501584975383,0.239,0.254,1,"TMEM33"
"C11orf49",0.103677276019519,-0.286878144270896,0.402,0.404,1,"C11orf49"
"PUM3",0.10454598973418,-0.620420569493993,0.198,0.212,1,"PUM3"
"ZFP62",0.104933993824335,-0.4395558968662,0.093,0.112,1,"ZFP62"
"FLOT1",0.105670995974709,-0.299829081289541,0.419,0.416,1,"FLOT1"
"PEX14",0.105722195119493,-0.538174525215125,0.114,0.132,1,"PEX14"
"MFSD3",0.106883038358645,-0.593834327698333,0.098,0.116,1,"MFSD3"
"AGRN",0.1071092094998,-0.426546420455657,0.131,0.149,1,"AGRN"
"POLDIP2",0.107596809776099,-0.32667754739711,0.405,0.4,1,"POLDIP2"
"LINC00969",0.108188899559237,-0.419825626816182,0.352,0.347,1,"LINC00969"
"TMEM9B",0.108440662263158,-0.252910646669682,0.365,0.375,1,"TMEM9B"
"CCPG1",0.108444231704259,-0.439158370862819,0.208,0.223,1,"CCPG1"
"DALRD3",0.108610440104664,-0.355385640969303,0.333,0.335,1,"DALRD3"
"RAB40B",0.108932473209641,-0.443378444660066,0.151,0.17,1,"RAB40B"
"ZBTB16",0.110104569690183,0.341510319450232,0.107,0.086,1,"ZBTB16"
"TMOD3",0.110629741225273,-0.485414943842855,0.184,0.201,1,"TMOD3"
"RALA",0.111410805888158,-0.324384900785084,0.447,0.435,1,"RALA"
"GPR82",0.11148578856427,-0.455311200599618,0.223,0.238,1,"GPR82"
"TMEM167B",0.111978350078086,-0.44480955789476,0.252,0.263,1,"TMEM167B"
"EMC7",0.112615663502999,-0.335228178401973,0.475,0.452,1,"EMC7"
"ZNF12",0.113618943077877,-0.514651132064996,0.139,0.155,1,"ZNF12"
"FAM103A1",0.11407870316297,-0.295163378865565,0.35,0.357,1,"FAM103A1"
"ARFRP1",0.114273961137526,-0.569992071690221,0.16,0.175,1,"ARFRP1"
"FAHD1",0.114460331529611,-0.373345583784549,0.295,0.306,1,"FAHD1"
"TADA1",0.114712309357365,-0.570255115790214,0.101,0.119,1,"TADA1"
"EFTUD2",0.115569746771986,-0.483732415083023,0.224,0.236,1,"EFTUD2"
"DNAJC2",0.11587427314346,-0.392956842879035,0.294,0.301,1,"DNAJC2"
"LRRC8A",0.116126406859045,-0.509897182541265,0.15,0.167,1,"LRRC8A"
"TATDN3",0.11655087549551,-0.474661952402026,0.161,0.178,1,"TATDN3"
"COG5",0.11767557253077,-0.74902116513835,0.114,0.13,1,"COG5"
"TTLL12",0.118054656248429,-0.423276477979694,0.128,0.147,1,"TTLL12"
"PQLC2",0.119221976750548,-0.544940737469104,0.093,0.11,1,"PQLC2"
"TSR3",0.119244602348715,-0.312904431261903,0.352,0.356,1,"TSR3"
"ZDHHC17",0.119276758507422,-0.498587529245479,0.164,0.181,1,"ZDHHC17"
"FNIP2",0.119298578967522,-0.521835250470304,0.154,0.172,1,"FNIP2"
"NSUN6",0.119342068142764,-0.432879271939,0.147,0.166,1,"NSUN6"
"ROCK2",0.119646082604871,-0.362189991274336,0.294,0.3,1,"ROCK2"
"TBC1D20",0.119957798087304,-0.38816368664772,0.113,0.131,1,"TBC1D20"
"PHLDB1",0.120165506068683,-0.646415922672568,0.098,0.115,1,"PHLDB1"
"FOXK2",0.120958659887942,-0.715531771933402,0.088,0.104,1,"FOXK2"
"HKR1",0.121096433055957,-0.526738838022849,0.116,0.134,1,"HKR1"
"GTPBP1",0.121260819519986,-0.565315073605891,0.152,0.168,1,"GTPBP1"
"ETFDH",0.121326621601747,-0.460439208210355,0.188,0.203,1,"ETFDH"
"FAM69B",0.121345156697009,-0.429087759272906,0.138,0.155,1,"FAM69B"
"EPC2",0.12157539937224,-0.590180398572961,0.184,0.198,1,"EPC2"
"ZNF500",0.122525245476054,-0.59489445024013,0.093,0.11,1,"ZNF500"
"RP11-1114A5.4",0.122748469933352,-0.444891277914594,0.097,0.116,1,"RP11-1114A5.4"
"ZNF71",0.12375622060947,-0.510902693020423,0.156,0.173,1,"ZNF71"
