"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"CLGN",3.04194861050367e-09,1.55248879728517,0.173,0.074,6.01758274129836e-05,"CLGN","IP"
"PHGDH",3.04392970151813e-09,1.09845494864124,0.33,0.209,6.02150173554317e-05,"PHGDH","IP"
"GAS6",3.0492425771284e-09,-1.20447325070105,0.109,0.237,6.03201166607539e-05,"GAS6","Neuron"
"NRM",3.05435730824101e-09,1.55896019049268,0.139,0.052,6.04212962716236e-05,"NRM","IP"
"CNIH1",3.0581317223817e-09,-0.699760784343673,0.354,0.513,6.04959617321549e-05,"CNIH1","Neuron"
"PTPRD",3.21253711135428e-09,-0.85052657374939,0.175,0.326,6.35504091368103e-05,"PTPRD","Neuron"
"POLR3K",3.29852960031927e-09,-1.01470770830232,0.121,0.258,6.52515125535158e-05,"POLR3K","Neuron"
"TAOK3",3.3343185393132e-09,-0.657038414620936,0.35,0.517,6.59594893446937e-05,"TAOK3","Neuron"
"C4orf46",3.39005936131887e-09,1.47666534597428,0.153,0.061,6.70621542856098e-05,"C4orf46","IP"
"DNER",3.53756274377711e-09,0.516251078488031,0.527,0.386,6.99800661973987e-05,"DNER","IP"
"NT5C",3.56613829358873e-09,1.50678323909854,0.143,0.054,7.05453477237722e-05,"NT5C","IP"
"TRAPPC1",3.59330437212794e-09,-0.56344810463564,0.489,0.641,7.10827470894349e-05,"TRAPPC1","Neuron"
"RAB4A",3.63418914156089e-09,0.658067969232151,0.565,0.457,7.18915295983575e-05,"RAB4A","IP"
"AKAP11",3.63984757560159e-09,-1.13398274180255,0.08,0.201,7.20034647405506e-05,"AKAP11","Neuron"
"RHOA",3.66179825184792e-09,0.61875637698417,0.565,0.448,7.24376930180556e-05,"RHOA","IP"
"CCDC85B",3.67655397961529e-09,-0.654519975699601,0.316,0.49,7.27295908247497e-05,"CCDC85B","Neuron"
"PRPF6",3.68875918219949e-09,-0.628987249382484,0.356,0.522,7.29710341422704e-05,"PRPF6","Neuron"
"ICA1",3.73596029446016e-09,-2.59906353514635,0.024,0.112,7.39047665450108e-05,"ICA1","Neuron"
"VPS29",3.77773347000395e-09,-0.578886459128324,0.485,0.636,7.47311235036182e-05,"VPS29","Neuron"
"TRAP1",3.80392025396788e-09,-0.721388839886861,0.31,0.464,7.52491504639926e-05,"TRAP1","Neuron"
"DPP6",3.84052892296931e-09,-2.54346343410576,0.024,0.112,7.5973343154179e-05,"DPP6","Neuron"
"ISLR2",3.94713502773835e-09,-1.41738742216645,0.052,0.161,7.80822251187201e-05,"ISLR2","Neuron"
"CDHR3",3.97733072855397e-09,-1.69800323570982,0.04,0.14,7.86795564722547e-05,"CDHR3","Neuron"
"REEP3",4.05307193338692e-09,1.66551963213369,0.111,0.035,8.01778689862601e-05,"REEP3","IP"
"ARHGAP44",4.06933186764181e-09,-2.0140218713976,0.046,0.146,8.04995230056903e-05,"ARHGAP44","Neuron"
"MGST1",4.07132681344216e-09,-2.8220565830437,0.018,0.102,8.05389870235129e-05,"MGST1","Neuron"
"MTCH1",4.16199963183743e-09,-0.430426647223298,0.664,0.773,8.2332676717008e-05,"MTCH1","Not Significant"
"ATP6V1E1",4.17301101975725e-09,-0.763598217600296,0.314,0.47,8.2550503992838e-05,"ATP6V1E1","Neuron"
"RBM8A",4.2689645000227e-09,0.456639269328143,0.728,0.658,8.4448655739449e-05,"RBM8A","Not Significant"
"PPID",4.38070135865516e-09,-0.7524285813882,0.211,0.369,8.66590342769163e-05,"PPID","Neuron"
"UBE2V2",4.53086543545917e-09,-0.43836479488951,0.674,0.788,8.96295800442533e-05,"UBE2V2","Not Significant"
"STRA13",4.64923535749474e-09,-0.64107109756221,0.39,0.545,9.1971173841961e-05,"STRA13","Neuron"
"MORF4L2",4.68966108758579e-09,-0.306425564796323,0.827,0.896,9.27708756346221e-05,"MORF4L2","Not Significant"
"TMEM59",4.87736120850139e-09,-0.367573616033747,0.771,0.851,9.64839594265744e-05,"TMEM59","Not Significant"
"PTPRO",4.87789788912807e-09,-1.12018725721946,0.091,0.216,9.64945760427315e-05,"PTPRO","Neuron"
"C16orf87",4.97517894618437e-09,-0.592026417489933,0.364,0.532,9.84189899134191e-05,"C16orf87","Neuron"
"CHL1",5.05303620298238e-09,-1.88041210057497,0.04,0.138,9.99591621673974e-05,"CHL1","Neuron"
"SEPT6",5.13756224393488e-09,1.08194897806513,0.326,0.204,0.00010163125630952,"SEPT6","IP"
"NDRG2",5.24721339664686e-09,-1.21744169418271,0.066,0.181,0.000103800375412468,"NDRG2","Neuron"
"NDUFAF2",5.44672676965757e-09,-0.565328732702662,0.292,0.465,0.000107747148957366,"NDUFAF2","Neuron"
"SAP30",5.47929211696244e-09,1.35383115708907,0.209,0.105,0.000108391356657751,"SAP30","IP"
"QPRT",5.51871518760075e-09,1.76485253415446,0.115,0.038,0.000109171223841118,"QPRT","IP"
"GPR27",5.52946772705469e-09,-1.39751256998125,0.072,0.186,0.000109383930576596,"GPR27","Neuron"
"ATP2B1",5.56023738010397e-09,-0.726974378904864,0.312,0.46,0.000109992615853217,"ATP2B1","Neuron"
"RBFOX3",5.58966083033491e-09,0.809930694077334,0.511,0.405,0.000110574670545685,"RBFOX3","IP"
"PALM",5.67778119224512e-09,0.838006544701664,0.479,0.372,0.000112317867544993,"PALM","IP"
"AP2B1",5.75613961961819e-09,-0.6468654787299,0.386,0.543,0.000113867953955287,"AP2B1","Neuron"
"MPC1",6.08713808109491e-09,-0.671469518866197,0.318,0.474,0.00012041576552022,"MPC1","Neuron"
"PRPSAP1",6.17952992983431e-09,-0.764434235769319,0.294,0.448,0.000122243461071982,"PRPSAP1","Neuron"
"ACO2",6.18841221211971e-09,-0.581022704922913,0.316,0.482,0.000122419170380152,"ACO2","Neuron"
"FNDC3B",6.33215460746228e-09,-1.86090943390807,0.038,0.134,0.000125262682444819,"FNDC3B","Neuron"
"DUSP5",6.38909329118301e-09,-1.95229888708455,0.03,0.121,0.000126389043486182,"DUSP5","Neuron"
"TOMM40L",6.3904304232566e-09,-1.37892750242885,0.052,0.159,0.000126415494632862,"TOMM40L","Neuron"
"C15orf57",6.60494405561692e-09,-0.869892844719881,0.129,0.269,0.000130659003308214,"C15orf57","Neuron"
"PEA15",6.62198183656744e-09,-0.596531718089606,0.384,0.546,0.000130996044690977,"PEA15","Neuron"
"UPF3A",6.62879897973598e-09,-0.415284053895587,0.624,0.766,0.000131130901417137,"UPF3A","Not Significant"
"LINC00632",6.78483610536487e-09,-0.737369610562706,0.324,0.479,0.000134217627836328,"LINC00632","Neuron"
"LRPAP1",6.7867742692624e-09,-0.608848456844948,0.308,0.475,0.000134255968594549,"LRPAP1","Neuron"
"SIGMAR1",6.93609437396244e-09,-1.06992881765164,0.099,0.226,0.000137209818905725,"SIGMAR1","Neuron"
"NDUFA12",7.18308225068447e-09,-0.425372707039335,0.612,0.731,0.00014209573308304,"NDUFA12","Not Significant"
"DHX29",7.46574960025269e-09,-0.651311369686984,0.348,0.505,0.000147687458592199,"DHX29","Neuron"
"TMEM63B",7.50488599772851e-09,-1.29468820765126,0.089,0.208,0.000148461654807065,"TMEM63B","Neuron"
"APRT",7.70706086404358e-09,-0.878535536969167,0.221,0.365,0.00015246107801251,"APRT","Neuron"
"CFAP97",7.7457903621778e-09,-0.742263488081557,0.233,0.391,0.000153227224944601,"CFAP97","Neuron"
"NR2F2",7.76143587307869e-09,0.868106643343359,0.328,0.198,0.000153536724441243,"NR2F2","IP"
"ADGRL1",7.82400906090551e-09,-0.754606524684368,0.191,0.343,0.000154774547242833,"ADGRL1","Neuron"
"XPNPEP1",7.94753705302122e-09,-0.839872172863672,0.147,0.291,0.000157218177982866,"XPNPEP1","Neuron"
"ABHD8",8.05255757629016e-09,-0.884693993266517,0.133,0.272,0.000159295693974172,"ABHD8","Neuron"
"RUFY2",8.28889637219742e-09,-0.593826620482725,0.372,0.539,0.000163970948034809,"RUFY2","Neuron"
"PRPF40A",8.46598574954083e-09,0.451544540839352,0.732,0.636,0.000167474130097417,"PRPF40A","Not Significant"
"WASF1",8.50265887455423e-09,-0.697779129535913,0.336,0.481,0.000168199597856432,"WASF1","Neuron"
"SH3BGR",8.89389483371162e-09,-1.32666151684241,0.058,0.167,0.000175939027600483,"SH3BGR","Neuron"
"UBXN1",8.94370277391735e-09,0.415851807177951,0.801,0.737,0.000176924328273633,"UBXN1","Not Significant"
"AP2M1",9.03792908824527e-09,-0.379712437837238,0.718,0.822,0.000178788313223668,"AP2M1","Not Significant"
"AC093323.3",9.07802402326337e-09,-1.39150722687557,0.078,0.191,0.000179581471228196,"AC093323.3","Neuron"
"RALGPS2",9.31300648580674e-09,-1.47831968879629,0.062,0.169,0.000184229894302229,"RALGPS2","Neuron"
"HSD17B11",9.39972126500089e-09,1.40531344683494,0.151,0.061,0.000185945286064248,"HSD17B11","IP"
"PAM",9.59019381366096e-09,1.30015036265423,0.193,0.09,0.000189713214021841,"PAM","IP"
"CREG1",9.64748433689542e-09,-1.12676027349994,0.099,0.224,0.000190846535152465,"CREG1","Neuron"
"C1QBP",9.8697414203599e-09,-0.46557398637266,0.612,0.743,0.00019524322477756,"C1QBP","Not Significant"
"ZNF536",9.92335401405001e-09,1.92954520621885,0.121,0.044,0.000196303789105937,"ZNF536","IP"
"IFI27L2",1.01420074921371e-08,1.15331475090162,0.3,0.184,0.000200629192209457,"IFI27L2","IP"
"GARNL3",1.01814740835252e-08,-1.90719335309188,0.036,0.128,0.000201409920320295,"GARNL3","Neuron"
"DYRK2",1.02959116556508e-08,-0.899127115774797,0.167,0.309,0.000203673724372083,"DYRK2","Neuron"
"TUBG2",1.04209326176923e-08,-1.31172440467254,0.052,0.155,0.000206146889043189,"TUBG2","Neuron"
"EBNA1BP2",1.04829842878039e-08,-0.833477986791639,0.227,0.373,0.000207374395181337,"EBNA1BP2","Neuron"
"POU3F3",1.05055841469037e-08,1.07655500324734,0.241,0.128,0.000207821465594049,"POU3F3","IP"
"CHMP5",1.05620487200218e-08,-0.417708776149912,0.624,0.766,0.000208938447779471,"CHMP5","Not Significant"
"CEP126",1.07628510994314e-08,-1.48582341388797,0.076,0.187,0.000212910720448951,"CEP126","Neuron"
"DECR1",1.08433072436778e-08,1.35748773779764,0.181,0.083,0.000214502303894434,"DECR1","IP"
"DPCD",1.16626857751614e-08,-1.0932142978088,0.115,0.246,0.000230711250004244,"DPCD","Neuron"
"PCDH17",1.1839971850773e-08,-1.47857909235749,0.078,0.188,0.000234218323151992,"PCDH17","Neuron"
"ANP32B",1.18695215072563e-08,0.742384925997601,0.483,0.362,0.000234802874456544,"ANP32B","IP"
"RAB8B",1.21389773855726e-08,1.56714710823445,0.177,0.081,0.000240133250641398,"RAB8B","IP"
"NDUFS8",1.21516267487475e-08,-0.453168865960513,0.521,0.685,0.000240383480343722,"NDUFS8","Not Significant"
"TBC1D7",1.22451199053265e-08,-0.90339365546971,0.193,0.33,0.00024223296196717,"TBC1D7","Neuron"
"MORN2",1.23894300148125e-08,-0.746780217381968,0.177,0.332,0.00024508770455302,"MORN2","Neuron"
"SH3BP5",1.25138663728184e-08,-0.382438340717759,0.447,0.633,0.000247549304587094,"SH3BP5","Not Significant"
"CEP89",1.25149242944531e-08,-1.06249834629686,0.135,0.265,0.000247570232392872,"CEP89","Neuron"
"PSMA4",1.25518419641503e-08,0.399340872692437,0.819,0.777,0.000248300537734821,"PSMA4","Not Significant"
"STX12",1.28707683635117e-08,-0.615594258806786,0.344,0.503,0.000254609539766989,"STX12","Neuron"
"CDK20",1.3041949936868e-08,-1.35869216336591,0.056,0.161,0.000257995853651123,"CDK20","Neuron"
"MECR",1.31002119264615e-08,-1.32815707567264,0.06,0.167,0.000259148392329262,"MECR","Neuron"
"PARD3B",1.31098790849139e-08,2.14101675246292,0.117,0.042,0.000259339628057766,"PARD3B","IP"
"FAM172A",1.31681221925516e-08,-0.757376246718507,0.199,0.35,0.000260491793213055,"FAM172A","Neuron"
"SEPT3",1.3906510516182e-08,-0.54473928678812,0.41,0.563,0.000275098591031113,"SEPT3","Neuron"
"CPNE5",1.3977356578227e-08,-2.42465279395458,0.026,0.111,0.000276500067830487,"CPNE5","Neuron"
"OPTN",1.39854991747083e-08,-0.707018883201509,0.25,0.408,0.00027666114467408,"OPTN","Neuron"
"FAM19A5",1.40908254259456e-08,-2.10919455476108,0.026,0.112,0.000278744708576056,"FAM19A5","Neuron"
"ZNF516",1.41866197454666e-08,2.06816857395498,0.111,0.038,0.000280639711804821,"ZNF516","IP"
"PRKCA",1.44299961282018e-08,-0.85595805057496,0.151,0.29,0.000285454183408088,"PRKCA","Neuron"
"DTNBP1",1.45174154239855e-08,-1.05937791298254,0.153,0.284,0.000287183511917282,"DTNBP1","Neuron"
"WDR54",1.45787123416058e-08,-0.63619674419922,0.268,0.432,0.000288396087541647,"WDR54","Neuron"
"CCDC115",1.50068726907636e-08,-0.681094576862056,0.322,0.481,0.000296865955568686,"CCDC115","Neuron"
"PCP4",1.53605685659769e-08,-2.15219158408604,0.032,0.121,0.000303862767372155,"PCP4","Neuron"
"ATP9A",1.57951211694017e-08,-0.934049500830754,0.135,0.267,0.000312459086973103,"ATP9A","Neuron"
"ANKRD36",1.61594564431024e-08,-0.844884892464224,0.195,0.338,0.000319666367357452,"ANKRD36","Neuron"
"WTAP",1.61731995875749e-08,0.678918198331173,0.539,0.413,0.000319938234241406,"WTAP","IP"
"C11orf87",1.6202951680878e-08,-1.784716385525,0.024,0.109,0.000320526790151129,"C11orf87","Neuron"
"GLT8D1",1.63490478969781e-08,-0.784689934991952,0.187,0.336,0.000323416865498021,"GLT8D1","Neuron"
"DUOX1",1.65247061578508e-08,0.749677449142212,0.475,0.355,0.000326891737214605,"DUOX1","IP"
"MDH2",1.66202074565372e-08,-0.350192470741485,0.761,0.847,0.000328780943905219,"MDH2","Not Significant"
"AAK1",1.66634713058363e-08,-0.596520518051966,0.386,0.542,0.000329636789372053,"AAK1","Neuron"
"DLG4",1.73958616794613e-08,-0.962241704446709,0.123,0.253,0.000344124935743103,"DLG4","Neuron"
"CLIP1",1.76298950333052e-08,-0.67894979327936,0.328,0.483,0.000348754583548844,"CLIP1","Neuron"
"TARBP1",1.85378535208501e-08,-1.406087799531,0.062,0.168,0.000366715818349457,"TARBP1","Neuron"
"ENY2",1.88873309419027e-08,0.53547807730123,0.662,0.602,0.00037362918069272,"ENY2","IP"
"SPATA33",1.89469843612797e-08,-1.08417996719425,0.101,0.223,0.000374809244634836,"SPATA33","Neuron"
"MEX3A",1.90836577939065e-08,0.501858741998488,0.706,0.644,0.000377512918479058,"MEX3A","IP"
"DEK",1.91023456394598e-08,0.579330842738518,0.606,0.498,0.000377882601439794,"DEK","IP"
"HDDC2",1.92121222232013e-08,0.929549045936432,0.308,0.187,0.000380054201819368,"HDDC2","IP"
"CKMT1B",1.95546683147431e-08,-2.42678127078114,0.02,0.1,0.000386830448602248,"CKMT1B","Neuron"
"DCAF6",1.96597542401528e-08,-1.09825245484488,0.127,0.254,0.000388909258378702,"DCAF6","Neuron"
"PSAP",1.97154762150039e-08,-0.38479098738502,0.638,0.78,0.000390011550485207,"PSAP","Not Significant"
"RUFY3",1.97330806137517e-08,-0.404495865302262,0.63,0.773,0.000390359800701237,"RUFY3","Not Significant"
"EPM2AIP1",2.02689938838681e-08,-0.738249589829205,0.243,0.392,0.000400961237010678,"EPM2AIP1","Neuron"
"GALNT8",2.07260186244304e-08,-1.9655946206957,0.024,0.108,0.000410002100428483,"GALNT8","Neuron"
"TLN2",2.11782809051707e-08,-2.36287286712695,0.022,0.103,0.000418948752866087,"TLN2","Neuron"
"GAS1",2.13045175447222e-08,1.87815507682754,0.107,0.036,0.000421445966069694,"GAS1","IP"
"NYAP1",2.14826756320582e-08,-0.971193108648405,0.131,0.262,0.000424970289353375,"NYAP1","Neuron"
"CFAP36",2.15332339533561e-08,-0.698474639114219,0.25,0.404,0.00042597043406529,"CFAP36","Neuron"
"HADHA",2.17184588685861e-08,0.73491144057693,0.483,0.377,0.000429634553338371,"HADHA","IP"
"LZTS1",2.19045125491483e-08,1.21078931593453,0.215,0.112,0.000433315067247253,"LZTS1","IP"
"SHOC2",2.19500917701202e-08,-0.763809177031372,0.282,0.426,0.000434216715396517,"SHOC2","Neuron"
"POLD2",2.28134173323996e-08,-0.599301029079297,0.408,0.553,0.00045129502166953,"POLD2","Neuron"
"ARFGAP3",2.33931081843982e-08,-0.824792550715353,0.201,0.341,0.000462762466103765,"ARFGAP3","Neuron"
"TRIM16",2.45776228130964e-08,-0.908807660414089,0.173,0.308,0.000486194534488673,"TRIM16","Neuron"
"UBXN11",2.46846030009294e-08,-1.84787700429087,0.034,0.123,0.000488310816564386,"UBXN11","Neuron"
"RP11-1094M14.11",2.4948016172022e-08,-0.885921819917867,0.137,0.271,0.00049352165591494,"RP11-1094M14.11","Neuron"
"SCAMP1-AS1",2.54760498088047e-08,-1.69766227241047,0.036,0.126,0.000503967217317774,"SCAMP1-AS1","Neuron"
"DNAJC4",2.55697159642141e-08,1.15951491541135,0.227,0.123,0.000505820121204083,"DNAJC4","IP"
"TENM3",2.64052802442307e-08,-1.46430902856249,0.07,0.176,0.000522349253791371,"TENM3","Neuron"
"DCBLD2",2.70642828551828e-08,1.35605846284181,0.133,0.051,0.000535385643441226,"DCBLD2","IP"
"PIP4K2B",2.71708095286799e-08,-1.0530836530816,0.085,0.2,0.000537492954096346,"PIP4K2B","Neuron"
"CACYBP",2.72371071570935e-08,-0.435861760141094,0.622,0.75,0.000538804453781623,"CACYBP","Not Significant"
"ATP1A1",2.75036014840805e-08,-0.740209521844674,0.193,0.334,0.000544076244558081,"ATP1A1","Neuron"
"MAT2B",2.84591226623068e-08,2.0013593640353,0.111,0.039,0.000562978364505753,"MAT2B","IP"
"CTA-445C9.14",2.89429023655055e-08,-1.66637285963053,0.034,0.123,0.00057254849459443,"CTA-445C9.14","Neuron"
"EID2",2.95706322323585e-08,-0.889057298842415,0.127,0.258,0.000584966246820516,"EID2","Neuron"
"CTD-2369P2.10",2.96969101300813e-08,-2.32689075953104,0.024,0.105,0.000587464276193268,"CTD-2369P2.10","Neuron"
"CCDC14",2.9811600828702e-08,-0.689151756292816,0.294,0.447,0.000589733087593384,"CCDC14","Neuron"
"DNPH1",2.99992287671485e-08,-1.02744298255754,0.105,0.229,0.000593444743471732,"DNPH1","Neuron"
"PNMA2",3.02812669521199e-08,-0.991620516076195,0.145,0.273,0.000599024022846835,"PNMA2","Neuron"
"BEND6",3.07970241890358e-08,-1.74400807956185,0.028,0.113,0.000609226732507507,"BEND6","Neuron"
"VPS4A",3.13053648094227e-08,-0.64389347586975,0.304,0.463,0.00061928272666,"VPS4A","Neuron"
"SPAG9",3.21177868311365e-08,0.788400043829278,0.503,0.41,0.000635354059093543,"SPAG9","IP"
"EMC10",3.21709144366052e-08,-0.557521326535436,0.427,0.581,0.000636405029384925,"EMC10","Neuron"
"CRIM1",3.25849040587603e-08,1.22001004496806,0.155,0.066,0.000644594572090396,"CRIM1","IP"
"C14orf132",3.27723945001586e-08,1.01189416134834,0.302,0.191,0.000648303508002138,"C14orf132","IP"
"NDUFV1",3.2865812090875e-08,-0.56321136202446,0.39,0.548,0.000650151494781689,"NDUFV1","Neuron"
"SRCIN1",3.30008502216984e-08,-1.43899767237989,0.062,0.164,0.000652822819085638,"SRCIN1","Neuron"
"FBXO9",3.42147140600897e-08,-0.98502714231952,0.115,0.239,0.000676835473536694,"FBXO9","Neuron"
"ITM2C",3.42522721712811e-08,-0.688782665363638,0.219,0.373,0.000677578448092283,"ITM2C","Neuron"
"KBTBD6",3.51804132772516e-08,-0.930945597572158,0.137,0.267,0.000695938935450591,"KBTBD6","Neuron"
"NME4",3.52588185030712e-08,0.702828134830412,0.481,0.377,0.000697489947627755,"NME4","IP"
"YES1",3.60608564953613e-08,2.07394574301573,0.105,0.036,0.000713355863191237,"YES1","IP"
"INO80E",3.63851200829215e-08,-0.839128718866686,0.171,0.306,0.000719770445480353,"INO80E","Neuron"
"LRRC27",3.65965191961266e-08,-1.18100203692986,0.097,0.213,0.000723952342737777,"LRRC27","Neuron"
"CCDC171",3.75331352117891e-08,-1.40243011307938,0.072,0.177,0.000742480480759613,"CCDC171","Neuron"
"HIPK2",3.77552609088e-08,1.13515400479651,0.229,0.124,0.000746874571297882,"HIPK2","IP"
"CCP110",3.79012638140566e-08,-0.835796002404794,0.173,0.311,0.000749762800769668,"CCP110","Neuron"
"PGK1",3.85396773089416e-08,0.697024860163499,0.769,0.73,0.000762391896525482,"PGK1","IP"
"DBF4",3.89381261012088e-08,1.35278362527472,0.193,0.098,0.000770274010534112,"DBF4","IP"
"BOP1",3.92037267839923e-08,-0.841194999938591,0.171,0.306,0.000775528123240935,"BOP1","Neuron"
"PTDSS1",4.07720547680555e-08,-0.705859534321557,0.201,0.347,0.000806552787421674,"PTDSS1","Neuron"
"CCNB1IP1",4.21142252752407e-08,0.660349922459955,0.495,0.374,0.000833103604394812,"CCNB1IP1","IP"
"FMNL2",4.36549043051072e-08,-0.60999954660036,0.298,0.453,0.000863581316963631,"FMNL2","Neuron"
"AKAP12",4.39945135683851e-08,-0.948917072969101,0.173,0.307,0.000870299467409793,"AKAP12","Neuron"
"HBP1",4.40444050536705e-08,1.32320233794053,0.213,0.115,0.000871286420771711,"HBP1","IP"
"NEIL1",4.46040251683157e-08,-1.74128954391394,0.036,0.124,0.000882356825879622,"NEIL1","Neuron"
"RTN2",4.49506741760413e-08,-1.04361658753873,0.113,0.233,0.000889214236550449,"RTN2","Neuron"
"SLBP",4.5478597659212e-08,-0.537731191188973,0.328,0.49,0.000899657618894532,"SLBP","Neuron"
"SERF2",4.56595474579005e-08,0.337634415725135,0.869,0.837,0.000903237167812188,"SERF2","Not Significant"
"PHB2",4.56858039684451e-08,0.527426772206981,0.561,0.465,0.000903756574103781,"PHB2","IP"
"C19orf70",4.59863893425742e-08,-0.657577396084773,0.312,0.46,0.000909702753974803,"C19orf70","Neuron"
"UNC79",4.6989281996693e-08,-1.9224569159086,0.026,0.108,0.000929541976458581,"UNC79","Neuron"
"PAK7",4.71035221873148e-08,-0.480936474726842,0.324,0.489,0.000931801875909462,"PAK7","Not Significant"
"BID",4.75678077561663e-08,-0.888850819079977,0.185,0.316,0.000940986373032481,"BID","Neuron"
"PRDX5",4.75937027145619e-08,-0.316831136345372,0.791,0.867,0.000941498627099464,"PRDX5","Not Significant"
"CAMKK2",4.93649438682619e-08,-0.95878354142546,0.143,0.269,0.000976537319601956,"CAMKK2","Neuron"
"RTN3",5.03435345463248e-08,-0.276971493607562,0.918,0.946,0.000995895800395398,"RTN3","Not Significant"
"TSPAN2",5.19029260907266e-08,-1.30401562355306,0.074,0.179,0.00102674368392675,"TSPAN2","Neuron"
"POLR2M",5.24732475191508e-08,-1.12296975697529,0.074,0.181,0.00103802578242384,"POLR2M","Neuron"
"TMEM251",5.2569752645132e-08,-0.945977052508704,0.115,0.237,0.001039934846826,"TMEM251","Neuron"
"CDKN1A",5.31537008602743e-08,2.23282620212668,0.101,0.034,0.00105148651041795,"CDKN1A","IP"
"ADGRB2",5.32524723140798e-08,-1.31099116343521,0.054,0.152,0.00105344040731713,"ADGRB2","Neuron"
"MPST",5.39454262672616e-08,0.764538630312029,0.441,0.326,0.00106714842241897,"MPST","IP"
"FMNL1",5.41927776850612e-08,-1.98308206256884,0.026,0.107,0.00107204152816588,"FMNL1","Neuron"
"FZD2",5.43725411182686e-08,1.71176937432741,0.125,0.049,0.00107559760840159,"FZD2","IP"
"CPEB4",5.56508217225572e-08,-0.812407586340146,0.167,0.303,0.00110088455531563,"CPEB4","Neuron"
"ACAA2",5.64863241525775e-08,1.29724594030834,0.193,0.099,0.00111741246438629,"ACAA2","IP"
"MT-CYB",5.71979303257707e-08,-0.265236905198624,0.952,0.966,0.0011314894577044,"MT-CYB","Not Significant"
"TECR",5.73383510765847e-08,-0.607050481505807,0.378,0.518,0.001134267260997,"TECR","Neuron"
"DAP",5.75654831954329e-08,-1.11276291294346,0.133,0.254,0.00113876038857205,"DAP","Neuron"
"KCTD12",5.77147909850088e-08,-2.32912089697908,0.026,0.106,0.00114171399526544,"KCTD12","Neuron"
"POLDIP2",5.83110135144239e-08,-0.645870178089706,0.247,0.4,0.00115350846934233,"POLDIP2","Neuron"
"HNRNPH1",5.94588020872216e-08,0.508682698796933,0.742,0.651,0.00117621402288942,"HNRNPH1","IP"
"ZNRF1",6.0212968056382e-08,-0.832650781065134,0.187,0.324,0.00119113293409135,"ZNRF1","Neuron"
"ASH1L",6.03952558967796e-08,-0.558288964422759,0.404,0.551,0.00119473895215009,"ASH1L","Neuron"
"DOCK3",6.15136277421464e-08,-2.24047231659185,0.024,0.102,0.00121686258399514,"DOCK3","Neuron"
"FAM171B",6.19658170924855e-08,-0.654831887143933,0.254,0.41,0.00122580779372355,"FAM171B","Neuron"
"CCDC106",6.21891538585e-08,-0.940399272612724,0.129,0.256,0.00123022584162885,"CCDC106","Neuron"
