"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"RPS3A",4.10733285194566e-43,0.416388559708782,1,1,8.1251258477189e-39,"RPS3A","Not Significant"
"PDLIM3",4.21545172768759e-43,3.97794000579557,0.347,0.028,8.33900660771159e-39,"PDLIM3","Progenitor"
"KCNQ3",4.30127110677546e-43,-3.03301209273748,0.068,0.302,8.50877450342322e-39,"KCNQ3","IP"
"PHLDA1",4.58558673065455e-43,-1.73331923817119,0.334,0.604,9.07120767058083e-39,"PHLDA1","IP"
"YWHAG",9.1175402408698e-43,-1.5224190451293,0.419,0.658,1.80363181044886e-38,"YWHAG","IP"
"C19orf48",1.06261775538418e-42,2.45643881417246,0.441,0.093,2.10207044370099e-38,"C19orf48","Progenitor"
"NUSAP1",1.18827960676538e-42,3.50197748474596,0.385,0.058,2.35065471810328e-38,"NUSAP1","Progenitor"
"RPSA",1.44234248394192e-42,0.444012391763437,0.996,0.998,2.8532419017339e-38,"RPSA","Not Significant"
"PRDX6",2.0485191024991e-42,1.23906642723326,0.724,0.366,4.05238048856373e-38,"PRDX6","Progenitor"
"SHB",2.36819582191367e-42,-3.70058414823823,0.031,0.229,4.68476497490962e-38,"SHB","IP"
"MAD2L1",3.00686892045604e-42,2.39624048270509,0.43,0.083,5.94818809844614e-38,"MAD2L1","Progenitor"
"SRSF9",3.18261755443751e-42,0.782335217786612,0.942,0.753,6.29585404618829e-38,"SRSF9","Progenitor"
"SCRG1",3.39553191413855e-42,3.56487233195116,0.395,0.07,6.71704123254888e-38,"SCRG1","Progenitor"
"AUTS2",3.58746306132949e-42,-1.81744940431181,0.306,0.575,7.096719427922e-38,"AUTS2","IP"
"CLSPN",4.22123665328508e-42,5.3784093811668,0.314,0.012,8.35045034752855e-38,"CLSPN","Progenitor"
"ATP6V1G1",4.62803930025913e-42,-0.737525781194137,0.897,0.946,9.1551873437726e-38,"ATP6V1G1","IP"
"HPCAL1",5.4683450603122e-42,-2.10959370134783,0.219,0.479,1.08174801983096e-37,"HPCAL1","IP"
"DHFR",7.264573812205e-42,3.0883430342266,0.39,0.062,1.43707799153039e-37,"DHFR","Progenitor"
"CDK1",1.16533728906871e-41,3.75223120164889,0.36,0.044,2.30527022523572e-37,"CDK1","Progenitor"
"EIF4G2",1.25565425404022e-41,-0.738903499935182,0.897,0.94,2.48393524534236e-37,"EIF4G2","IP"
"CNTNAP2",1.55300972120165e-41,-2.14321083805087,0.239,0.509,3.07216383048111e-37,"CNTNAP2","IP"
"REST",2.38099388068451e-41,2.60794302032253,0.398,0.064,4.7100820947701e-37,"REST","Progenitor"
"RPL27A",3.69965102533084e-41,0.41673169634737,1,1,7.31864965830947e-37,"RPL27A","Not Significant"
"AHCY",6.54207452350337e-41,1.78963185206503,0.521,0.155,1.29415318223944e-36,"AHCY","Progenitor"
"MIAT",1.0497227540047e-40,-1.32662614181567,0.391,0.662,2.07656155197209e-36,"MIAT","IP"
"KLF7",1.32661483768423e-40,-1.85785479448209,0.229,0.499,2.62430947190694e-36,"KLF7","IP"
"SMARCA4",1.79129824313843e-40,-1.01715495383835,0.698,0.845,3.54354618457645e-36,"SMARCA4","IP"
"NPPA",2.57871908016222e-40,-5.43048693138425,0.005,0.153,5.10122208437691e-36,"NPPA","IP"
"ZWINT",2.68267298391618e-40,4.22916017939977,0.317,0.018,5.306863696783e-36,"ZWINT","Progenitor"
"HDAC2",3.86938310859013e-40,-0.7658264003792,0.859,0.93,7.65441366541299e-36,"HDAC2","IP"
"PTGES3",5.38479428341904e-40,0.646092724483786,0.969,0.865,1.06522000514595e-35,"PTGES3","Progenitor"
"KDM6B",8.6037080382614e-40,-2.1615103794161,0.148,0.408,1.70198552412887e-35,"KDM6B","IP"
"CDCA7L",1.71501672738685e-39,3.76681637669138,0.325,0.026,3.39264609011667e-35,"CDCA7L","Progenitor"
"RPL13",1.96556711825321e-39,0.363301539666992,1,1,3.8882848733285e-35,"RPL13","Not Significant"
"MMAB",3.15665659336247e-39,1.7580744972545,0.545,0.193,6.24449807298965e-35,"MMAB","Progenitor"
"PTTG1",3.1729832365421e-39,1.27767650930778,0.546,0.191,6.27679543852757e-35,"PTTG1","Progenitor"
"RPL22L1",3.8318112049279e-39,1.48686589493016,0.643,0.292,7.58008892558837e-35,"RPL22L1","Progenitor"
"DUOX1",4.16206308522227e-39,-2.00602210588279,0.212,0.475,8.2333931951867e-35,"DUOX1","IP"
"HELLS",4.37913341506646e-39,2.52093916035487,0.429,0.105,8.66280172168448e-35,"HELLS","Progenitor"
"COX7A2",6.29786091615658e-39,-0.626157063455418,0.941,0.962,1.24584284643409e-34,"COX7A2","IP"
"TOP2A",9.23360335278953e-39,4.09290103740034,0.336,0.04,1.82659141524882e-34,"TOP2A","Progenitor"
"RBBP7",9.59053699472447e-39,1.19172212017538,0.725,0.392,1.89720002829639e-34,"RBBP7","Progenitor"
"SVBP",1.05914120726186e-38,-1.27859829609785,0.526,0.716,2.09519313620541e-34,"SVBP","IP"
"PHYHIP",1.32212634204517e-38,-4.54066706910332,0.012,0.167,2.61543032983376e-34,"PHYHIP","IP"
"CLNS1A",1.43915622592556e-38,0.923306203727464,0.824,0.511,2.84693884612594e-34,"CLNS1A","Progenitor"
"PAK7",1.87884477264146e-38,-2.64442870346587,0.09,0.324,3.71673072923934e-34,"PAK7","IP"
"CDKN2D",1.96607134573932e-38,-2.09739326019503,0.152,0.406,3.88928233614151e-34,"CDKN2D","IP"
"CDK5R1",2.06859853130894e-38,-2.33245713615028,0.132,0.38,4.09210161463535e-34,"CDK5R1","IP"
"GRIA2",2.46678885862781e-38,-3.5154663910433,0.03,0.213,4.87980172013752e-34,"GRIA2","IP"
"PAICS",3.72440647679698e-38,1.35708485748927,0.629,0.274,7.36762089239978e-34,"PAICS","Progenitor"
"RTN4",4.01760404021669e-38,-0.557755926924013,0.964,0.982,7.94762431235666e-34,"RTN4","IP"
"PCBD1",5.31014496612811e-38,2.18247422000489,0.426,0.095,1.05045287719946e-33,"PCBD1","Progenitor"
"CTNNAL1",5.71472147893946e-38,2.13245505536049,0.441,0.109,1.1304862029638e-33,"CTNNAL1","Progenitor"
"AKAP9",5.86222585331948e-38,-1.13303953779279,0.571,0.75,1.15966551830366e-33,"AKAP9","IP"
"RPAIN",8.62375187229373e-38,-0.945921032337565,0.682,0.813,1.70595059537715e-33,"RPAIN","IP"
"C3orf14",8.79006774234705e-38,-1.78008346951276,0.287,0.537,1.73885120079109e-33,"C3orf14","IP"
"PRKX",9.12920181395804e-38,-1.68712915626591,0.267,0.529,1.80593870283718e-33,"PRKX","IP"
"FSCN1",1.08409808951481e-37,-1.01133186370191,0.683,0.829,2.1445628406782e-33,"FSCN1","IP"
"RPL3",1.09302465750605e-37,0.35309757808736,1,1,2.16222137747848e-33,"RPL3","Not Significant"
"SNRPB",1.20735002777389e-37,1.07185575157327,0.805,0.577,2.3883798249423e-33,"SNRPB","Progenitor"
"CREB5",1.75149834969128e-37,1.85364593850471,0.506,0.165,3.4648140353593e-33,"CREB5","Progenitor"
"H2AFV",2.14294192250414e-37,1.06803943263724,0.776,0.481,4.23916771109768e-33,"H2AFV","Progenitor"
"ST18",2.35156062213023e-37,-2.22514935705194,0.04,0.239,4.65185722269803e-33,"ST18","IP"
"AK4",2.68248830025398e-37,3.25349586833941,0.328,0.034,5.30649835556242e-33,"AK4","Progenitor"
"RBP1",3.3234185952715e-37,-2.35024370012444,0.096,0.33,6.57438666516609e-33,"RBP1","IP"
"ARL4A",3.6597498521587e-37,2.6954981102088,0.403,0.091,7.23971715754035e-33,"ARL4A","Progenitor"
"DNPH1",3.98352548407085e-37,2.07860722329237,0.435,0.105,7.88021011258896e-33,"DNPH1","Progenitor"
"VEPH1",4.03072665275756e-37,2.58667308240534,0.368,0.058,7.97358346448501e-33,"VEPH1","Progenitor"
"SIVA1",5.22478026030637e-37,1.60454700744223,0.544,0.189,1.03356603109381e-32,"SIVA1","Progenitor"
"GPX4",5.86405947020995e-37,0.775088201399813,0.902,0.732,1.16002824439693e-32,"GPX4","Progenitor"
"PTMS",5.9546810674661e-37,-0.527464050027151,0.935,0.972,1.17795500876614e-32,"PTMS","IP"
"SRRM3",8.89318768019747e-37,-2.86384494243266,0.045,0.243,1.75925038689666e-32,"SRRM3","IP"
"ITM2C",1.25372416269293e-36,1.57899126572196,0.573,0.219,2.48011713863915e-32,"ITM2C","Progenitor"
"CTGF",1.55339041499606e-36,5.82902152289991,0.278,0.01,3.0729169189452e-32,"CTGF","Progenitor"
"ZFHX4",1.8630164273914e-36,1.9463201730817,0.457,0.131,3.68541909666566e-32,"ZFHX4","Progenitor"
"AIF1L",2.39693254666277e-36,4.05358723524854,0.296,0.02,4.7416119638083e-32,"AIF1L","Progenitor"
"SYT4",3.77476918918737e-36,-3.77551376377746,0.019,0.181,7.46724841005046e-32,"SYT4","IP"
"RPS2",4.59803765277167e-36,0.368048047289864,1,1,9.09583808471292e-32,"RPS2","Not Significant"
"CREG2",5.36610132096137e-36,-5.21950975071174,0.006,0.141,1.06152216331258e-31,"CREG2","IP"
"TRMT112",6.659584670767e-36,0.872441511356284,0.832,0.575,1.31739903957113e-31,"TRMT112","Progenitor"
"HIST1H4C",7.22734812358124e-36,3.58933244865351,0.576,0.274,1.42971400580684e-31,"HIST1H4C","Progenitor"
"PPP2R2B",7.46177855259468e-36,-2.36039950939052,0.168,0.406,1.47608903327428e-31,"PPP2R2B","IP"
"NPTX1",1.01072130768471e-35,-4.59759283838996,0.013,0.161,1.9994088908619e-31,"NPTX1","IP"
"RAD51AP1",1.40009529457418e-35,4.86550503509208,0.27,0.008,2.76966851172664e-31,"RAD51AP1","Progenitor"
"BCAN",1.48117492745616e-35,6.72544795850019,0.259,0.002,2.93006024149377e-31,"BCAN","Progenitor"
"S100A13",1.74565339304965e-35,3.79845891265598,0.295,0.022,3.45325154213081e-31,"S100A13","Progenitor"
"PHPT1",1.92201180321924e-35,0.908064263117845,0.864,0.646,3.8021237491283e-31,"PHPT1","Progenitor"
"ADAMTS6",2.02816892030179e-35,4.46870158189395,0.279,0.014,4.01212375814101e-31,"ADAMTS6","Progenitor"
"CDCA5",2.03147603554419e-35,6.95341316949376,0.258,0.002,4.01866589351352e-31,"CDCA5","Progenitor"
"TMEM57",2.13122548209572e-35,-1.98218567316502,0.198,0.439,4.21599024868176e-31,"TMEM57","IP"
"HSPE1",2.35312163178998e-35,0.758174083141737,0.911,0.769,4.65494521200693e-31,"HSPE1","Progenitor"
"ZCRB1",2.43667998164864e-35,1.04078168670369,0.771,0.445,4.82024033969735e-31,"ZCRB1","Progenitor"
"MCM5",3.02939833949085e-35,3.46081677939089,0.298,0.024,5.9927557951808e-31,"MCM5","Progenitor"
"CAMKV",3.34359491314455e-35,-3.1712399565469,0.049,0.241,6.61429945718254e-31,"CAMKV","IP"
"FEN1",3.34907311371926e-35,2.73432996528646,0.353,0.06,6.62513643355944e-31,"FEN1","Progenitor"
"CHAF1A",3.71928387757584e-35,2.85940457377994,0.344,0.054,7.35748736662053e-31,"CHAF1A","Progenitor"
"C12orf75",3.93971125031191e-35,1.6637148386694,0.522,0.181,7.79353679536701e-31,"C12orf75","Progenitor"
"RGS17",4.21318565291664e-35,-2.51462462071523,0.118,0.344,8.33452385859969e-31,"RGS17","IP"
"HES6",4.50490290641701e-35,-0.570479619056342,0.742,0.873,8.91159892947413e-31,"HES6","IP"
"PBK",4.59152543411863e-35,4.21179970310233,0.285,0.018,9.08295561377348e-31,"PBK","Progenitor"
"RPL8",5.02104600786436e-35,0.361565784721339,1,0.998,9.93263321275727e-31,"RPL8","Not Significant"
"NEFM",6.17875382521743e-35,-2.36315861420915,0.1,0.328,1.22228108170451e-30,"NEFM","IP"
"RNASEH2A",7.69223227185804e-35,2.10456356280478,0.419,0.111,1.52167738801896e-30,"RNASEH2A","Progenitor"
"CENPM",8.24449922744702e-35,4.28921990152295,0.282,0.018,1.63092683717357e-30,"CENPM","Progenitor"
"PFN2",8.66313994583951e-35,0.820617074998751,0.907,0.692,1.71374234408597e-30,"PFN2","Progenitor"
"TCP10L",1.07950627696408e-34,-3.29835938675489,0.047,0.235,2.13547931709034e-30,"TCP10L","IP"
"SOX21",1.09300854723859e-34,2.44126695480994,0.342,0.054,2.16218950814738e-30,"SOX21","Progenitor"
"PAWR",1.65433813959711e-34,2.16470836462305,0.391,0.083,3.272611707751e-30,"PAWR","Progenitor"
"SBK1",1.96222570835105e-34,-2.13900703303553,0.145,0.382,3.88167489626005e-30,"SBK1","IP"
"LDHB",2.26402543727104e-34,0.441338204253586,0.998,0.976,4.47869512000957e-30,"LDHB","Not Significant"
"HES5",3.79406875297138e-34,1.26847664793685,0.465,0.133,7.50542680712799e-30,"HES5","Progenitor"
"CXADR",4.40107452756808e-34,-0.976484538667732,0.569,0.759,8.70620563043517e-30,"CXADR","IP"
"PXMP2",7.17948693339985e-34,1.95148092616788,0.453,0.139,1.42024610516516e-29,"PXMP2","Progenitor"
"RDX",7.51566806193772e-34,0.918194907035893,0.817,0.543,1.48674945601252e-29,"RDX","Progenitor"
"IMPDH2",7.88295445876864e-34,1.12297091627117,0.693,0.356,1.55940605103361e-29,"IMPDH2","Progenitor"
"OSTC",1.0460012509004e-33,1.0780859296424,0.731,0.386,2.06919967453116e-29,"OSTC","Progenitor"
"PA2G4",1.49225522078292e-33,0.916134800240679,0.822,0.577,2.95197927775277e-29,"PA2G4","Progenitor"
"GULP1",1.5658778524629e-33,2.42084965758867,0.353,0.064,3.09761956774211e-29,"GULP1","Progenitor"
"RAN",1.62452350911881e-33,0.5233329288545,0.993,0.954,3.21363240573882e-29,"RAN","Progenitor"
"FAM181B",1.96105205896515e-33,3.69661344745457,0.295,0.032,3.87935318304485e-29,"FAM181B","Progenitor"
"KIF21B",2.00008541576276e-33,-3.78269745001024,0.025,0.183,3.95656896946189e-29,"KIF21B","IP"
"QPRT",2.70619368693211e-33,1.96243264983,0.421,0.115,5.35339235148911e-29,"QPRT","Progenitor"
"SPTSSA",3.47086126136533e-33,1.35720496156707,0.565,0.225,6.8660577472329e-29,"SPTSSA","Progenitor"
"RPS12",4.60958883384048e-33,0.390848290825992,1,1,9.11868863110323e-29,"RPS12","Not Significant"
"CENPF",4.96050884114719e-33,2.41637762987087,0.395,0.099,9.81287858955736e-29,"CENPF","Progenitor"
"CLVS1",5.42079913412018e-33,-3.91425706634613,0.016,0.159,1.07234248471165e-28,"CLVS1","IP"
"RPS14",1.01353015612962e-32,0.318456180830315,1,1,2.00496535485561e-28,"RPS14","Not Significant"
"SLC25A37",1.05761255525698e-32,1.92245644022717,0.405,0.099,2.09216915680936e-28,"SLC25A37","Progenitor"
"DOK4",1.09884657069389e-32,-3.78346649118309,0.026,0.183,2.17373828614666e-28,"DOK4","IP"
"SULT4A1",1.18811654189453e-32,-3.4259078399707,0.03,0.193,2.35033214317576e-28,"SULT4A1","IP"
"GGCT",1.29801768459039e-32,1.61580999407896,0.514,0.197,2.56773858365671e-28,"GGCT","Progenitor"
"MAPKAPK3",1.36572548970576e-32,3.16611513712526,0.298,0.034,2.70167816373593e-28,"MAPKAPK3","Progenitor"
"GPC4",1.3980517393823e-32,2.62821892740282,0.321,0.048,2.76562595084607e-28,"GPC4","Progenitor"
"MFNG",1.48709511296196e-32,-2.25648525987827,0.072,0.276,2.94177155246134e-28,"MFNG","IP"
"GNG2",1.60389232003569e-32,-1.90277568218135,0.175,0.408,3.1728197874946e-28,"GNG2","IP"
"COTL1",1.608638217259e-32,-1.32853633001329,0.386,0.6,3.18220812138176e-28,"COTL1","IP"
"CHEK1",1.66318092058525e-32,2.58383694547801,0.339,0.062,3.29010449710175e-28,"CHEK1","Progenitor"
"GLI3",1.83683044880175e-32,1.8631250825775,0.406,0.099,3.63361799381962e-28,"GLI3","Progenitor"
"ADGRV1",2.51107668695717e-32,3.06791422001213,0.308,0.042,4.96741190213868e-28,"ADGRV1","Progenitor"
"CENPU",3.12781849420217e-32,2.75449618439371,0.331,0.058,6.18745054523073e-28,"CENPU","Progenitor"
"SH3BGRL",3.40183700825125e-32,1.1609883166762,0.717,0.402,6.72951396972263e-28,"SH3BGRL","Progenitor"
"CDK4",3.82437724697786e-32,1.04650799970859,0.74,0.429,7.5653830699716e-28,"CDK4","Progenitor"
"IP6K2",4.07142734368003e-32,-1.0148108121358,0.595,0.73,8.05409757126783e-28,"IP6K2","IP"
"TK1",4.56133416145248e-32,5.26190491934323,0.244,0.006,9.0232312381853e-28,"TK1","Progenitor"
"ZBTB18",4.88011154822194e-32,-2.05091715108626,0.158,0.386,9.65383666469263e-28,"ZBTB18","IP"
"CRB2",5.50977035162482e-32,3.32167035698406,0.297,0.038,1.08994277095842e-27,"CRB2","Progenitor"
"ANK3",6.45120549411882e-32,-2.1207591996542,0.156,0.38,1.27617747084659e-27,"ANK3","IP"
"TP53I13",6.5950715701649e-32,2.6168094868407,0.332,0.06,1.30463705801002e-27,"TP53I13","Progenitor"
"CKB",7.65931059546802e-32,0.658521153052528,0.987,0.976,1.51516482199548e-27,"CKB","Progenitor"
"RPS6",8.60062428915854e-32,0.402049192591988,0.999,0.998,1.70137549688134e-27,"RPS6","Not Significant"
"TCF7L2",1.12869220541416e-31,1.52671279814969,0.351,0.066,2.23277892075029e-27,"TCF7L2","Progenitor"
"KIF3C",1.25519184080263e-31,-2.8581641628122,0.048,0.227,2.48302049947576e-27,"KIF3C","IP"
"RFC1",1.39755477418575e-31,1.29279116343101,0.556,0.223,2.76464285429424e-27,"RFC1","Progenitor"
"CALU",1.6366239055059e-31,1.22335196923501,0.633,0.322,3.23756940987177e-27,"CALU","Progenitor"
"RASGEF1B",1.7839987082656e-31,-3.22397489964987,0.04,0.209,3.52910624469102e-27,"RASGEF1B","IP"
"MCM4",1.83141645217887e-31,3.26263228169212,0.282,0.028,3.62290802570023e-27,"MCM4","Progenitor"
"BOC",2.01336239719426e-31,2.40112898234552,0.348,0.07,3.98283349412969e-27,"BOC","Progenitor"
"AHI1",2.39677858940563e-31,2.35657874286326,0.357,0.08,4.74130740556222e-27,"AHI1","Progenitor"
"BARD1",2.45111742257603e-31,2.18588702392881,0.354,0.074,4.8488004853399e-27,"BARD1","Progenitor"
"ATRAID",2.57741476413684e-31,1.00391541720127,0.697,0.374,5.0986418864155e-27,"ATRAID","Progenitor"
"UBE2C",2.71983871733659e-31,2.35283030429074,0.348,0.074,5.38038495063525e-27,"UBE2C","Progenitor"
"CNR1",3.1635098711888e-31,-3.34413352746521,0.033,0.193,6.25805522718568e-27,"CNR1","IP"
"PAK3",3.53352773552671e-31,-1.27871377308667,0.411,0.61,6.99002456641894e-27,"PAK3","IP"
"GPC1",3.89209011830543e-31,1.54196615709416,0.519,0.205,7.69933267203179e-27,"GPC1","Progenitor"
"HEBP1",3.95511861960689e-31,1.80409082516553,0.421,0.123,7.82401565330636e-27,"HEBP1","Progenitor"
"SLC35F1",4.62044631134215e-31,2.59026850210341,0.321,0.054,9.14016689309705e-27,"SLC35F1","Progenitor"
"CHGB",4.76161963587237e-31,-3.20707665904489,0.03,0.187,9.41943596368272e-27,"CHGB","IP"
"RPS27L",4.83891366052108e-31,0.68020474293291,0.904,0.694,9.5723390032428e-27,"RPS27L","Progenitor"
"ITGB3BP",4.9470163660287e-31,1.91679330965119,0.392,0.101,9.78618777527797e-27,"ITGB3BP","Progenitor"
"WLS",5.14599490232376e-31,3.59906678008589,0.275,0.028,1.01798071157769e-26,"WLS","Progenitor"
"CALM2",7.5886443273898e-31,-0.502115469446168,0.989,0.99,1.50118562084425e-26,"CALM2","IP"
"RRM2",1.10444569363036e-30,3.9781223994751,0.263,0.022,2.18481447113957e-26,"RRM2","Progenitor"
"DARS",1.14357683770938e-30,1.1769072993326,0.641,0.316,2.26222370035669e-26,"DARS","Progenitor"
"ATAD2",1.26750907862617e-30,2.75080006978113,0.296,0.038,2.50738645933829e-26,"ATAD2","Progenitor"
"SUMO2",1.28538829593895e-30,-0.374880424118357,0.993,1,2.54275512702643e-26,"SUMO2","Not Significant"
"KIFAP3",1.73374270594799e-30,-1.7508223590574,0.227,0.451,3.42968982090631e-26,"KIFAP3","IP"
"MCM2",2.75931236946662e-30,3.26984228060848,0.265,0.022,5.45847172927886e-26,"MCM2","Progenitor"
"PPT1",3.06107496031831e-30,1.43910045576074,0.518,0.201,6.05541848650168e-26,"PPT1","Progenitor"
"LRRC17",3.48405771647536e-30,2.9693180842839,0.275,0.028,6.89216297473156e-26,"LRRC17","Progenitor"
"HOPX",3.48728043459274e-30,4.73101701801485,0.247,0.014,6.89853815571136e-26,"HOPX","Progenitor"
"AKAP12",3.73662970875081e-30,1.50607275780563,0.486,0.173,7.39180088985086e-26,"AKAP12","Progenitor"
"IFITM3",4.17366005119763e-30,3.32633342953804,0.266,0.024,8.25633431327916e-26,"IFITM3","Progenitor"
"MKI67",4.39785385426721e-30,3.17649248516036,0.273,0.03,8.6998344945114e-26,"MKI67","Progenitor"
"REM2",4.57122160707449e-30,-3.30779082546015,0.023,0.169,9.04279058311475e-26,"REM2","IP"
"PAX3",6.0585107912475e-30,4.1496631019346,0.248,0.016,1.19849460472458e-25,"PAX3","Progenitor"
"MFGE8",7.41676303250379e-30,2.62919847133317,0.296,0.042,1.4671840630899e-25,"MFGE8","Progenitor"
"CXXC4",8.3293702052689e-30,2.97723468254273,0.304,0.054,1.64771601400629e-25,"CXXC4","Progenitor"
"FOXG1",8.35714191467004e-30,-1.07954283184754,0.402,0.644,1.65320981356003e-25,"FOXG1","IP"
"HNRNPA0",9.45855000959908e-30,-0.547864336656211,0.952,0.968,1.87109036289889e-25,"HNRNPA0","IP"
"KAT6B",1.08408401772388e-29,-1.55002008361112,0.374,0.567,2.14453500386138e-25,"KAT6B","IP"
"CRNDE",1.23992632496976e-29,1.97590829842664,0.464,0.197,2.45282225605518e-25,"CRNDE","Progenitor"
"SPATS2L",1.2507583571769e-29,1.92576898424717,0.398,0.115,2.47425018216735e-25,"SPATS2L","Progenitor"
"SMC4",1.64531179945068e-29,1.72461046357163,0.556,0.292,3.25475580167334e-25,"SMC4","Progenitor"
"TMEM170A",1.67089101443925e-29,1.6423221552455,0.441,0.145,3.30535660476373e-25,"TMEM170A","Progenitor"
"CIB1",1.72945202344133e-29,2.28543835317568,0.343,0.076,3.42120199277163e-25,"CIB1","Progenitor"
"ALDH6A1",1.78569531470972e-29,2.06083251834955,0.354,0.08,3.53246247155877e-25,"ALDH6A1","Progenitor"
"BIRC5",2.01220089230167e-29,2.34788851297019,0.317,0.058,3.98053580515117e-25,"BIRC5","Progenitor"
"PLTP",2.13273941341873e-29,2.07831689507396,0.385,0.107,4.21898510762494e-25,"PLTP","Progenitor"
"FAM110A",2.5044653385841e-29,-3.04857583491076,0.044,0.209,4.95433333278706e-25,"FAM110A","IP"
"CCNG1",2.85515744161364e-29,1.03039658118074,0.688,0.394,5.64807245100011e-25,"CCNG1","Progenitor"
"GDI1",3.1789558645667e-29,-1.03069328204239,0.542,0.696,6.28861049128585e-25,"GDI1","IP"
"ERH",3.72378861202243e-29,0.537781620527695,0.947,0.837,7.36639863230278e-25,"ERH","Progenitor"
"ABHD3",3.78879281884537e-29,2.44398982235146,0.318,0.06,7.49498995423992e-25,"ABHD3","Progenitor"
"RPS17",4.02671500824207e-29,0.348978400245757,1,1,7.96564762930446e-25,"RPS17","Not Significant"
"MT3",4.11325723098402e-29,4.45425876208097,0.251,0.022,8.13684545433259e-25,"MT3","Progenitor"
"EMP2",4.19340752024158e-29,2.57263551037189,0.294,0.044,8.2953987565419e-25,"EMP2","Progenitor"
"YWHAZ",4.19666674349199e-29,-0.793870075227939,0.742,0.827,8.30184615197585e-25,"YWHAZ","IP"
"FYN",4.52775233746481e-29,-1.40094399477029,0.41,0.594,8.9567996739729e-25,"FYN","IP"
"ARHGEF2",4.53375272481486e-29,-1.84220264684682,0.156,0.378,8.96866964022876e-25,"ARHGEF2","IP"
"NHLH2",5.73712493191563e-29,-3.99803308516621,0.019,0.153,1.13491805403155e-24,"NHLH2","IP"
"RUFY3",5.85271595006806e-29,-1.17454336178571,0.461,0.63,1.15778426924246e-24,"RUFY3","IP"
"UBXN1",6.14117434205807e-29,-0.790308795044627,0.727,0.801,1.21484710834593e-24,"UBXN1","IP"
"RPA2",6.2563036664528e-29,1.42188064168898,0.498,0.191,1.23762199129769e-24,"RPA2","Progenitor"
"DOPEY2",7.11212506144641e-29,-3.54248923900862,0.025,0.167,1.40692057965533e-24,"DOPEY2","IP"
"VCAM1",7.63541112778055e-29,4.98584323933992,0.223,0.006,1.51043702929755e-24,"VCAM1","Progenitor"
"GRID2",7.71913141905103e-29,3.72742759391221,0.257,0.026,1.52699857731668e-24,"GRID2","Progenitor"
"MYBL2",8.13479829217766e-29,5.49504613012386,0.219,0.004,1.60922579815859e-24,"MYBL2","Progenitor"
"EIF4A2",9.04002398525691e-29,-0.437746731830394,0.968,0.986,1.78829754476352e-24,"EIF4A2","Not Significant"
"SNCB",9.37760483165336e-29,-5.51242330455978,0.008,0.121,1.85507778779767e-24,"SNCB","IP"
"C1orf54",9.42852122206773e-29,3.18407593999109,0.271,0.034,1.86515006814944e-24,"C1orf54","Progenitor"
"HSPB11",1.08861941442012e-28,1.4424036120981,0.486,0.179,2.15350692560588e-24,"HSPB11","Progenitor"
"FAM89B",1.15080441992869e-28,-1.70863705806593,0.262,0.471,2.27652130350294e-24,"FAM89B","IP"
