"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"GABARAPL2",6.00840551316048e-35,-0.400229218336644,0.858,0.857,1.18858277861341e-30,"GABARAPL2","Not Significant"
"CENPQ",6.19161286790653e-35,2.2585717958259,0.124,0.021,1.22482485752927e-30,"CENPQ","Dorsal"
"INTS6",6.74556571756133e-35,0.815110297466638,0.344,0.164,1.33440781024798e-30,"INTS6","Dorsal"
"RBBP7",7.11125428727166e-35,0.669836226429391,0.549,0.336,1.40674832310808e-30,"RBBP7","Dorsal"
"MORF4L2",7.80411266458486e-35,-0.447287651777546,0.827,0.833,1.54380956730818e-30,"MORF4L2","Not Significant"
"STK17A",8.28612474000415e-35,1.94014918211949,0.152,0.037,1.63916119606762e-30,"STK17A","Dorsal"
"CDCA7L",1.0273407256491e-34,0.996234605352409,0.195,0.06,2.03228542347906e-30,"CDCA7L","Dorsal"
"ALDOC",1.20862256090062e-34,1.0155427761614,0.283,0.123,2.39089714997361e-30,"ALDOC","Dorsal"
"POLD2",1.22954024574789e-34,0.610291713879815,0.557,0.333,2.43227651413847e-30,"POLD2","Dorsal"
"AES",1.3516181391819e-34,-0.933208694284165,0.51,0.574,2.67377100292964e-30,"AES","Ventral"
"FAM49A",1.36180270855421e-34,1.29348281652244,0.301,0.143,2.69391811806193e-30,"FAM49A","Dorsal"
"EIF4A2",1.66067376234755e-34,-0.296465994394834,0.978,0.978,3.28514483667593e-30,"EIF4A2","Not Significant"
"MRPL16",1.69452345479805e-34,0.853820112005794,0.273,0.11,3.3521062982815e-30,"MRPL16","Dorsal"
"TBC1D1",1.73574932051303e-34,2.80289568893109,0.104,0.011,3.43365930583887e-30,"TBC1D1","Dorsal"
"SLC12A5",1.76003303285019e-34,-1.61753911654346,0.127,0.251,3.48169734558424e-30,"SLC12A5","Ventral"
"LIX1",2.10949564082606e-34,1.99543090063717,0.146,0.034,4.17300427668211e-30,"LIX1","Dorsal"
"FGFR1",2.15478517802243e-34,1.16383027113289,0.232,0.086,4.26259603916397e-30,"FGFR1","Dorsal"
"BCAN",2.53955756609301e-34,2.81053731380893,0.103,0.011,5.02375277724519e-30,"BCAN","Dorsal"
"HNRNPA1",2.60205144616231e-34,0.25640012574766,0.999,0.994,5.14737817079829e-30,"HNRNPA1","Not Significant"
"BTBD17",2.62374139299916e-34,2.09717390230721,0.132,0.026,5.19028522363093e-30,"BTBD17","Dorsal"
"RFC1",2.63466060909379e-34,0.754700052895861,0.423,0.229,5.21188561690933e-30,"RFC1","Dorsal"
"SLC1A5",3.10994692595969e-34,2.12410448583417,0.127,0.023,6.15209700893346e-30,"SLC1A5","Dorsal"
"NCAPG",3.80660041663287e-34,2.51873806361595,0.105,0.012,7.53021694418314e-30,"NCAPG","Dorsal"
"NUF2",3.92630706777902e-34,3.06531782153571,0.101,0.01,7.76702064148046e-30,"NUF2","Dorsal"
"CEP170",5.96271394512967e-34,-0.689346924269244,0.502,0.604,1.17954407262555e-29,"CEP170","Ventral"
"MIF",6.15412147063989e-34,0.537520202319588,0.67,0.454,1.21740830932198e-29,"MIF","Dorsal"
"LTBP4",7.18925278743481e-34,0.780313353938719,0.373,0.19,1.42217798641035e-29,"LTBP4","Dorsal"
"KCNN3",7.45144282418278e-34,1.53765021723057,0.185,0.059,1.47404441947984e-29,"KCNN3","Dorsal"
"SIGIRR",9.40997342549718e-34,1.35408880593203,0.186,0.059,1.86148094303185e-29,"SIGIRR","Dorsal"
"SCRG1",9.57667751547702e-34,1.85387239582817,0.173,0.052,1.89445834611167e-29,"SCRG1","Dorsal"
"AASS",1.00525997772983e-33,2.75899377310249,0.103,0.011,1.98860528794516e-29,"AASS","Dorsal"
"AK2",1.02693199426671e-33,0.95869614129504,0.228,0.083,2.03147687105841e-29,"AK2","Dorsal"
"GYG1",1.03869570247286e-33,2.15537847280745,0.127,0.024,2.0547478386318e-29,"GYG1","Dorsal"
"CALR",1.04191460737649e-33,0.550946531563343,0.74,0.537,2.06111547631217e-29,"CALR","Dorsal"
"MGAT4C",1.05462289912106e-33,-2.3887987390743,0.036,0.126,2.08625501904128e-29,"MGAT4C","Ventral"
"PDE4DIP",1.12689927418528e-33,-1.50052611283385,0.163,0.289,2.22923214419331e-29,"PDE4DIP","Ventral"
"DUT",1.18486020337315e-33,0.90379631788837,0.548,0.36,2.34389045431276e-29,"DUT","Dorsal"
"EFNB1",1.38981015217684e-33,0.703290716590617,0.391,0.2,2.74932244303622e-29,"EFNB1","Dorsal"
"NUDCD2",1.52373317498271e-33,0.754007491258093,0.383,0.195,3.01424896675079e-29,"NUDCD2","Dorsal"
"RNASEH2A",1.57356240961399e-33,0.974434561977094,0.288,0.128,3.11282115869839e-29,"RNASEH2A","Dorsal"
"HDDC2",1.72159059788752e-33,0.727626411038244,0.379,0.191,3.40565052074109e-29,"HDDC2","Dorsal"
"EPHA7",2.00419595194335e-33,2.03807744643541,0.137,0.03,3.96470043213433e-29,"EPHA7","Dorsal"
"STARD4",2.3375017393729e-33,1.36285516492042,0.185,0.059,4.62404594082747e-29,"STARD4","Dorsal"
"GPX1",2.37642256806045e-33,0.517739491906337,0.601,0.37,4.70103912413718e-29,"GPX1","Dorsal"
"CTSC",2.56968595310894e-33,2.30989279461556,0.112,0.016,5.0833527524401e-29,"CTSC","Dorsal"
"DNASE2",2.73901625080606e-33,1.55254783470694,0.155,0.04,5.41832194734454e-29,"DNASE2","Dorsal"
"SEPT2",3.7176252422716e-33,0.520912699682528,0.62,0.395,7.35420625426167e-29,"SEPT2","Dorsal"
"PARD3B",4.11034208294065e-33,2.30278802807928,0.116,0.019,8.13107870847318e-29,"PARD3B","Dorsal"
"TMEM14C",4.24485137253867e-33,0.584935493525911,0.557,0.341,8.397164985156e-29,"TMEM14C","Dorsal"
"RBFOX1",4.52516347951304e-33,-2.0679791623776,0.057,0.157,8.9516783951727e-29,"RBFOX1","Ventral"
"PDCD4",5.13839025602397e-33,0.964463695533246,0.27,0.116,1.01647636044666e-28,"PDCD4","Dorsal"
"RPL35",5.47326502449115e-33,0.263176591419529,0.996,0.997,1.08272128714484e-28,"RPL35","Not Significant"
"STXBP6",5.67925897149421e-33,1.40079628449015,0.187,0.061,1.12347100974099e-28,"STXBP6","Dorsal"
"BAIAP2-AS1",7.43589516113411e-33,1.29815555903506,0.213,0.078,1.47096878077555e-28,"BAIAP2-AS1","Dorsal"
"KAZN",7.56152312514538e-33,0.966316952208724,0.321,0.156,1.49582050461626e-28,"KAZN","Dorsal"
"HAUS6",7.73845200477307e-33,1.08118720343295,0.215,0.077,1.53082057558421e-28,"HAUS6","Dorsal"
"HRSP12",8.43246509603648e-33,1.10994125412111,0.207,0.072,1.66811024529794e-28,"HRSP12","Dorsal"
"MND1",8.64371859717832e-33,2.12539759688999,0.112,0.017,1.70990041289381e-28,"MND1","Dorsal"
"EGR1",1.01592337645355e-32,1.29154823368279,0.287,0.134,2.00969962330042e-28,"EGR1","Dorsal"
"YWHAG",1.01650868555489e-32,-0.677316339588324,0.55,0.62,2.01085748176468e-28,"YWHAG","Ventral"
"CDKN3",1.05173137195779e-32,2.0414622683926,0.129,0.026,2.08053500000691e-28,"CDKN3","Dorsal"
"CADM2",1.16290412291906e-32,-1.51456314761149,0.148,0.271,2.30045693595849e-28,"CADM2","Ventral"
"TYW3",1.36249126765221e-32,1.76240580693365,0.147,0.037,2.69528022566961e-28,"TYW3","Dorsal"
"SPOCK2",1.39208438608057e-32,-2.69381028847425,0.024,0.102,2.75382133254459e-28,"SPOCK2","Ventral"
"MFAP2",1.52719681991658e-32,1.9898207773306,0.132,0.028,3.02110074915897e-28,"MFAP2","Dorsal"
"MCM4",1.93332449904186e-32,1.39814569501318,0.19,0.064,3.8245025240046e-28,"MCM4","Dorsal"
"GLIPR2",2.02595337664628e-32,2.05462594243021,0.125,0.024,4.00774096968167e-28,"GLIPR2","Dorsal"
"BAG3",2.08270473542257e-32,3.2276032553961,0.1,0.012,4.12000650761293e-28,"BAG3","Dorsal"
"IFI6",2.17125520062481e-32,1.92417434536438,0.134,0.03,4.295177037876e-28,"IFI6","Dorsal"
"SVIL",2.33798657323122e-32,1.26069272937805,0.218,0.082,4.625005039166e-28,"SVIL","Dorsal"
"RGS3",2.49159037662085e-32,1.40225236725351,0.185,0.061,4.92886408303137e-28,"RGS3","Dorsal"
"HMGB1",2.62076423902574e-32,0.409550100957586,0.997,0.983,5.18439581764072e-28,"HMGB1","Not Significant"
"METTL21A",2.67472121787717e-32,0.846907021505233,0.266,0.112,5.29113351320462e-28,"METTL21A","Dorsal"
"BLVRA",2.8239143946943e-32,0.693668497915397,0.324,0.15,5.58626745558427e-28,"BLVRA","Dorsal"
"TIMP1",2.86150521719196e-32,1.76874527915246,0.134,0.029,5.66062962064913e-28,"TIMP1","Dorsal"
"SKP1",3.11398111211675e-32,-0.294763180196686,0.973,0.965,6.16007743598936e-28,"SKP1","Not Significant"
"DRAM2",3.33434966341623e-32,0.826637734421583,0.302,0.138,6.59601050416998e-28,"DRAM2","Dorsal"
"PLS3",3.38616841244039e-32,-3.10990091419011,0.071,0.17,6.69851835348958e-28,"PLS3","Ventral"
"SESN3",3.82488415065984e-32,1.20913023876305,0.212,0.078,7.56638582683529e-28,"SESN3","Dorsal"
"TMEM163",3.82831142522367e-32,1.46250784837464,0.178,0.056,7.57316566137747e-28,"TMEM163","Dorsal"
"UNG",4.1631238389426e-32,0.950015498302677,0.272,0.119,8.23549157819625e-28,"UNG","Dorsal"
"SFT2D3",4.37424984976334e-32,1.84067824288486,0.125,0.025,8.65314105280183e-28,"SFT2D3","Dorsal"
"BMP7",4.41890385834924e-32,1.64454242281766,0.135,0.03,8.74147561258647e-28,"BMP7","Dorsal"
"GUK1",4.8261015667102e-32,-0.559184664709856,0.711,0.73,9.54699411926612e-28,"GUK1","Ventral"
"RBBP8",5.20419132714901e-32,2.31790971945669,0.111,0.017,1.02949312833662e-27,"RBBP8","Dorsal"
"FERMT2",5.65850948708044e-32,0.819957496900272,0.269,0.114,1.11936634673425e-27,"FERMT2","Dorsal"
"NPTX1",6.95379418562355e-32,3.42944044726914,0.101,0.013,1.37559956580005e-27,"NPTX1","Dorsal"
"OBSL1",8.32342643513897e-32,1.57881196688808,0.156,0.043,1.64654021739919e-27,"OBSL1","Dorsal"
"SLC25A26",8.76420332816502e-32,0.993983141088422,0.277,0.125,1.7337347023776e-27,"SLC25A26","Dorsal"
"SRRM3",1.17689625944726e-31,-1.31451298640736,0.149,0.273,2.32813618043857e-27,"SRRM3","Ventral"
"PSMG2",1.23970379508305e-31,0.568791718000654,0.453,0.247,2.4523820474333e-27,"PSMG2","Dorsal"
"SCG5",1.33407245263877e-31,-1.05428523108884,0.311,0.434,2.63906212581002e-27,"SCG5","Ventral"
"RAB11B",1.37449475224836e-31,-0.732398882948783,0.511,0.581,2.71902551889772e-27,"RAB11B","Ventral"
"ALDH6A1",1.43044740834585e-31,1.25522887057328,0.18,0.058,2.82971106318976e-27,"ALDH6A1","Dorsal"
"CD200",1.47914353253518e-31,-0.847349179558335,0.368,0.485,2.92604173606109e-27,"CD200","Ventral"
"NT5DC2",1.48223834270915e-31,1.11910483790951,0.223,0.086,2.93216388954724e-27,"NT5DC2","Dorsal"
"LAMP5",1.59013989959493e-31,-2.42472165761147,0.03,0.111,3.14561474937869e-27,"LAMP5","Ventral"
"CDCA4",1.63214518798967e-31,1.49323474565596,0.146,0.036,3.22870961088116e-27,"CDCA4","Dorsal"
"APC",1.71419854743861e-31,-0.88093401231676,0.376,0.484,3.39102756654306e-27,"APC","Ventral"
"MMAB",1.76896050140232e-31,0.730656502548014,0.368,0.19,3.49935766387408e-27,"MMAB","Dorsal"
"MANF",1.93425180689601e-31,0.626006604346974,0.459,0.26,3.82633692440168e-27,"MANF","Dorsal"
"PCBD1",2.37028713506274e-31,0.973992835001166,0.236,0.095,4.6889020105811e-27,"PCBD1","Dorsal"
"PNPLA3",2.42481113653506e-31,1.21015426441415,0.22,0.086,4.79676139029365e-27,"PNPLA3","Dorsal"
"NRN1",2.62675877083354e-31,1.14096101019416,0.236,0.098,5.19625420046291e-27,"NRN1","Dorsal"
"RTN4RL2",2.65703140838949e-31,2.09317192847046,0.128,0.028,5.25613953207609e-27,"RTN4RL2","Dorsal"
"GCAT",2.74453345800977e-31,1.23618170952255,0.17,0.052,5.42923608663492e-27,"GCAT","Dorsal"
"STMN3",2.76074868130402e-31,-0.932513265353435,0.366,0.471,5.46131304135562e-27,"STMN3","Ventral"
"KLF6",2.87164158279541e-31,0.616356293932937,0.492,0.298,5.68068137908588e-27,"KLF6","Dorsal"
"DHCR24",3.0506803524331e-31,1.15638881064511,0.226,0.09,6.03485587318316e-27,"DHCR24","Dorsal"
"COX7A2L",4.56675184011064e-31,-0.436275000327549,0.838,0.811,9.03394849010686e-27,"COX7A2L","Not Significant"
"TET1",4.79557855151993e-31,0.761705230028362,0.291,0.132,9.48661349061673e-27,"TET1","Dorsal"
"ANXA7",5.04037600831793e-31,0.81437746204218,0.266,0.114,9.97087181965453e-27,"ANXA7","Dorsal"
"NAE1",5.18490523052006e-31,0.522591955367183,0.574,0.353,1.02567795270148e-26,"NAE1","Dorsal"
"KPNB1",5.44032594044283e-31,0.500801234188743,0.676,0.455,1.0762052775384e-26,"KPNB1","Dorsal"
"TNPO1",6.4396951063682e-31,0.600259511212341,0.445,0.244,1.27390048594176e-26,"TNPO1","Dorsal"
"ALDH7A1",7.12091193668258e-31,0.831499084265292,0.276,0.123,1.40865879931455e-26,"ALDH7A1","Dorsal"
"GLUD1",7.32863250677873e-31,0.77584820442112,0.333,0.166,1.44975008249097e-26,"GLUD1","Dorsal"
"CCNA2",7.51665467703955e-31,2.62858783046897,0.101,0.013,1.48694462821196e-26,"CCNA2","Dorsal"
"ACSS2",8.8301418628757e-31,1.62742774293217,0.132,0.03,1.74677866331407e-26,"ACSS2","Dorsal"
"SNX2",8.997307936488e-31,0.647343649697803,0.411,0.221,1.77984745599606e-26,"SNX2","Dorsal"
"TMEM106C",9.27475100225216e-31,0.760569780030055,0.376,0.202,1.83473124326552e-26,"TMEM106C","Dorsal"
"XBP1",9.8235527593302e-31,0.761777779904379,0.328,0.163,1.9432952068507e-26,"XBP1","Dorsal"
"YWHAB",1.01558885302216e-30,-0.401482781360372,0.802,0.821,2.00903786904843e-26,"YWHAB","Not Significant"
"EEF1B2",1.08467263472087e-30,0.336098214778501,0.945,0.862,2.14569940600483e-26,"EEF1B2","Not Significant"
"ATXN1",1.23947581579062e-30,-2.2866281094373,0.041,0.127,2.45193105879701e-26,"ATXN1","Ventral"
"CD151",1.41153797600381e-30,0.834181384526868,0.305,0.145,2.79230442413074e-26,"CD151","Dorsal"
"DLL1",1.51076260301789e-30,1.55990621104968,0.212,0.083,2.98859058129e-26,"DLL1","Dorsal"
"CRYL1",1.54746388570842e-30,1.30286027036466,0.169,0.053,3.06119305870839e-26,"CRYL1","Dorsal"
"FAM57B",1.7165110955011e-30,-0.802015654680017,0.368,0.485,3.39560224912027e-26,"FAM57B","Ventral"
"DPYSL2",1.7353610889884e-30,-0.642531573073792,0.598,0.64,3.43289130623685e-26,"DPYSL2","Ventral"
"ATP6V1F",1.75787441177036e-30,-0.478071174572029,0.765,0.772,3.47742716136412e-26,"ATP6V1F","Not Significant"
"FGFR2",2.4954526398588e-30,2.47141249303521,0.1,0.014,4.93650441216867e-26,"FGFR2","Dorsal"
"HNRNPA1L2",2.6037475897762e-30,0.843668787912917,0.269,0.118,5.15073348209528e-26,"HNRNPA1L2","Dorsal"
"ZCRB1",2.60589855672698e-30,0.492610750538554,0.638,0.422,5.15498852491731e-26,"ZCRB1","Not Significant"
"CRYZ",2.65619674345382e-30,2.14027933302637,0.109,0.018,5.25448839790034e-26,"CRYZ","Dorsal"
"TIMELESS",3.06497966389186e-30,1.83916918675937,0.119,0.023,6.06314277111088e-26,"TIMELESS","Dorsal"
"FBXO5",3.38664324272372e-30,1.34249180846482,0.177,0.059,6.69945766275607e-26,"FBXO5","Dorsal"
"CHGB",3.44049655084735e-30,-1.21279707768108,0.168,0.292,6.80599027688623e-26,"CHGB","Ventral"
"ATP5E",3.72564558027926e-30,-0.345970301055712,0.96,0.951,7.37007208690844e-26,"ATP5E","Not Significant"
"EIF3M",4.02855230427656e-30,0.404043498329869,0.727,0.5,7.9692821683199e-26,"EIF3M","Not Significant"
"PLK2",4.08597310569973e-30,-0.771300483529315,0.387,0.512,8.08287199769521e-26,"PLK2","Ventral"
"FAM175A",4.27670256383542e-30,1.85935443414253,0.12,0.025,8.46017301177922e-26,"FAM175A","Dorsal"
"GRIA2",4.9006834145259e-30,-0.599476492319342,0.285,0.443,9.69453193061514e-26,"GRIA2","Ventral"
"AMBN",5.63021564827056e-30,1.20901901499565,0.15,0.041,1.11376925954088e-25,"AMBN","Dorsal"
"SPIRE1",5.75036874022623e-30,1.25750206183023,0.191,0.069,1.13753794419155e-25,"SPIRE1","Dorsal"
"NUP107",5.89640140732911e-30,0.700585812692861,0.262,0.111,1.16642612639784e-25,"NUP107","Dorsal"
"HAT1",6.32637949221796e-30,0.708221799516491,0.293,0.136,1.25148439115056e-25,"HAT1","Dorsal"
"ARL6IP1",6.8547500827042e-30,-0.50563817033325,0.649,0.698,1.35600666136055e-25,"ARL6IP1","Ventral"
"SLC39A1",7.51141292913318e-30,0.840939227301418,0.254,0.108,1.48590770564113e-25,"SLC39A1","Dorsal"
"CAPN2",8.04041459501793e-30,0.896214244788186,0.259,0.113,1.59055481518645e-25,"CAPN2","Dorsal"
"PALLD",8.71475024767257e-30,0.93895988912471,0.257,0.113,1.72395189399459e-25,"PALLD","Dorsal"
"LRR1",9.93880012391598e-30,1.70785455828963,0.11,0.019,1.96609344051306e-25,"LRR1","Dorsal"
"TCF3",1.12831751256899e-29,0.889084081522271,0.202,0.073,2.23203770336397e-25,"TCF3","Dorsal"
"RPN2",1.1443967175025e-29,0.507263665472472,0.636,0.412,2.26384558656344e-25,"RPN2","Dorsal"
"APP",1.58989950455026e-29,-0.52954516249262,0.671,0.699,3.14513919990133e-25,"APP","Ventral"
"ANK2",1.68923189233054e-29,-1.0566017890962,0.247,0.368,3.34163852940827e-25,"ANK2","Ventral"
"KCNQ3",1.76511329212051e-29,1.55470090057462,0.17,0.057,3.49174711447278e-25,"KCNQ3","Dorsal"
"AIDA",1.77936408483344e-29,0.862770057703311,0.252,0.109,3.51993803261752e-25,"AIDA","Dorsal"
"NME3",1.89932319743859e-29,0.699139576651019,0.331,0.166,3.75724114917302e-25,"NME3","Dorsal"
"RTN3",1.98406159304801e-29,-0.354639973475493,0.908,0.889,3.92487064336758e-25,"RTN3","Not Significant"
"RFXANK",2.1393109874491e-29,0.782752406316152,0.286,0.133,4.23198499537181e-25,"RFXANK","Dorsal"
"FSTL1",2.17623868113214e-29,2.00927578623634,0.107,0.018,4.3050353590156e-25,"FSTL1","Dorsal"
"SORBS3",2.27903550271641e-29,1.65788461257232,0.121,0.026,4.5083880314736e-25,"SORBS3","Dorsal"
"RPS12",2.34129885430905e-29,0.250373915218878,0.998,0.999,4.63155739359416e-25,"RPS12","Not Significant"
"PROSC",3.05417608893549e-29,1.03234079156685,0.225,0.092,6.0417711391322e-25,"PROSC","Dorsal"
"TMBIM6",3.10987403523769e-29,0.469391796657447,0.795,0.613,6.15195281650719e-25,"TMBIM6","Not Significant"
"CH17-189H20.1",3.11794508050916e-29,-2.30174109227351,0.034,0.113,6.16791895826322e-25,"CH17-189H20.1","Ventral"
"PRMT2",3.66927032064683e-29,-0.727118171334536,0.512,0.569,7.25855054830356e-25,"PRMT2","Ventral"
"EIF2AK2",4.17872782763199e-29,0.700272336333479,0.293,0.137,8.2663593886216e-25,"EIF2AK2","Dorsal"
"HIBCH",4.39004706598456e-29,0.834396112264121,0.256,0.113,8.68439110593066e-25,"HIBCH","Dorsal"
"UGDH",4.43016982159689e-29,0.999322687020399,0.215,0.085,8.76376194108296e-25,"UGDH","Dorsal"
"PDLIM7",4.46696421085213e-29,0.652407775054491,0.319,0.156,8.83654860190768e-25,"PDLIM7","Dorsal"
"EIF2S3",4.80485127195555e-29,0.560409641418455,0.517,0.318,9.50495678618246e-25,"EIF2S3","Dorsal"
"CHL1",4.98961393316685e-29,-1.7565761339435,0.059,0.152,9.87045428259066e-25,"CHL1","Ventral"
"CALM1",6.71401922756939e-29,0.45327707343808,0.924,0.843,1.32816728359778e-24,"CALM1","Not Significant"
"MDM1",6.74538330437662e-29,1.35207311658376,0.161,0.051,1.33437172527178e-24,"MDM1","Dorsal"
"FEN1",7.26158607251266e-29,1.26530326990734,0.205,0.08,1.43648695686445e-24,"FEN1","Dorsal"
"MRPL11",7.91767031528562e-29,0.635727223240874,0.355,0.182,1.5662735417698e-24,"MRPL11","Dorsal"
"CCNL1",8.99914509604287e-29,0.542090688618897,0.606,0.4,1.7802108828992e-24,"CCNL1","Dorsal"
"SLK",9.23606359530622e-29,1.33778292760681,0.165,0.054,1.82707810042348e-24,"SLK","Dorsal"
"MOB3B",9.27884607565648e-29,1.37940418249232,0.148,0.042,1.83554133068636e-24,"MOB3B","Dorsal"
"LMNB1",1.02532022149735e-28,0.655471330266987,0.374,0.198,2.02828846216606e-24,"LMNB1","Dorsal"
"RFC5",1.08424406784847e-28,1.14275672532669,0.179,0.062,2.14485161501783e-24,"RFC5","Dorsal"
"PLAG1",1.10464174551283e-28,2.4251501387326,0.102,0.017,2.18520230097349e-24,"PLAG1","Dorsal"
"ARL1",1.18699707409104e-28,0.766218924500007,0.288,0.136,2.34811761196689e-24,"ARL1","Dorsal"
"SV2A",1.37580887712727e-28,-0.997814698319327,0.273,0.39,2.72162512073316e-24,"SV2A","Ventral"
"UFL1",1.66026815211834e-28,1.00633042781573,0.237,0.103,3.2843424585205e-24,"UFL1","Dorsal"
"RGS16",1.67630504739018e-28,1.33762699919667,0.219,0.093,3.31606664474726e-24,"RGS16","Dorsal"
"SCAMP2",1.70714563747471e-28,1.32888215838237,0.161,0.051,3.37707550005248e-24,"SCAMP2","Dorsal"
"RFX4",1.71415791723906e-28,0.991333950141238,0.284,0.139,3.3909471918823e-24,"RFX4","Dorsal"
"EFS",1.73484651793616e-28,0.859100189433192,0.156,0.046,3.43187338178132e-24,"EFS","Dorsal"
"PGM2",1.81556898738671e-28,1.74249295901868,0.107,0.02,3.59155857084839e-24,"PGM2","Dorsal"
"TANK",1.97288510329284e-28,0.773547439871871,0.312,0.158,3.9027613113339e-24,"TANK","Dorsal"
"HSDL2",1.97465953430704e-28,1.24836928686452,0.156,0.047,3.9062714907662e-24,"HSDL2","Dorsal"
"HBP1",2.31334527441562e-28,0.901723397489454,0.217,0.086,4.57625962184898e-24,"HBP1","Dorsal"
"TPX2",2.33938351579907e-28,2.08601937244616,0.116,0.025,4.62776847095371e-24,"TPX2","Dorsal"
"EZH2",2.45620610396673e-28,0.584605505682765,0.42,0.23,4.85886691486699e-24,"EZH2","Dorsal"
"PHIP",2.88908496182155e-28,0.47810643778545,0.687,0.481,5.71518787147539e-24,"PHIP","Not Significant"
"CRABP1",3.33764384007687e-28,1.58121279267539,0.239,0.109,6.60252704444007e-24,"CRABP1","Dorsal"
"TULP3",3.49298260570622e-28,0.793630568691544,0.254,0.112,6.90981819060804e-24,"TULP3","Dorsal"
"TSPAN3",3.82432233521586e-28,0.449780606900388,0.658,0.437,7.56527444352402e-24,"TSPAN3","Not Significant"
"SERP1",4.02544207486175e-28,0.455415662746432,0.661,0.441,7.96312951249151e-24,"SERP1","Not Significant"
"DDB2",4.66039238956983e-28,1.99245166210397,0.11,0.022,9.21918822504703e-24,"DDB2","Dorsal"
"RNF130",4.93943683876914e-28,0.581445437344514,0.395,0.215,9.77119395445312e-24,"RNF130","Dorsal"
"PTTG1IP",6.06857845393723e-28,0.514270244244923,0.462,0.264,1.20048618975786e-23,"PTTG1IP","Dorsal"
"SMAD5",6.2090777941555e-28,1.0114966212327,0.206,0.081,1.22827976923984e-23,"SMAD5","Dorsal"
"SNAP25",7.0582384904811e-28,-0.502752893992701,0.332,0.487,1.39626073818697e-23,"SNAP25","Ventral"
"RNF182",7.34263020389085e-28,1.43521176968835,0.137,0.037,1.45251910693369e-23,"RNF182","Dorsal"
"HSD17B7",7.48270692050457e-28,0.911029263228565,0.245,0.109,1.48022908301421e-23,"HSD17B7","Dorsal"
"TUBB4B",7.53299214628265e-28,0.554660408291955,0.633,0.445,1.49017650637763e-23,"TUBB4B","Dorsal"
"C2orf80",8.32033951742752e-28,-1.49758510526298,0.111,0.217,1.64592956333751e-23,"C2orf80","Ventral"
"SYT1",9.28079327003188e-28,-0.405151149465439,0.724,0.804,1.83592652467771e-23,"SYT1","Not Significant"
"MVD",1.05294184748915e-27,0.597929956579841,0.498,0.307,2.08292956270304e-23,"MVD","Dorsal"
"HMGN2",1.06816661812597e-27,0.65059970786982,0.918,0.852,2.1130472039768e-23,"HMGN2","Dorsal"
"PDXK",1.0933448640442e-27,0.851554517240785,0.243,0.108,2.16285481005224e-23,"PDXK","Dorsal"
"ACLY",1.17278444244431e-27,0.59426034675425,0.384,0.211,2.32000218404333e-23,"ACLY","Dorsal"
"ZFHX4",1.20804483937707e-27,-1.28070970413876,0.277,0.382,2.38975430125571e-23,"ZFHX4","Ventral"
"SREK1IP1",1.33929244319638e-27,0.518019388669676,0.52,0.315,2.64938831113107e-23,"SREK1IP1","Dorsal"
"MRPL19",1.41448645240334e-27,0.609843222105442,0.397,0.219,2.79813710014429e-23,"MRPL19","Dorsal"
"TRIM2",1.60840199675805e-27,-0.794374967710009,0.443,0.517,3.18174082998677e-23,"TRIM2","Ventral"
"SUZ12",1.73359047082363e-27,0.6977694461914,0.316,0.161,3.42938866938331e-23,"SUZ12","Dorsal"
"STX10",1.80582313015795e-27,0.827744798606266,0.245,0.108,3.57227931607845e-23,"STX10","Dorsal"
"AC013461.1",1.88065059849714e-27,1.06609929801969,0.159,0.051,3.72030301394705e-23,"AC013461.1","Dorsal"
"MAT2B",1.93983962955585e-27,1.07979313381491,0.176,0.062,3.83739075518738e-23,"MAT2B","Dorsal"
